conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,field_goals_made,field_goals_attempted,three_points_made,three_points_attempted,free_throws_attempted,free_throws_made,points_scored,blocked_shots,steals,assists,minutes_played,offensive_rebounds,defensive_rebounds,total_rebounds,personal_fouls,technical_fouls,turnovers,disqualifications,deadballs,field_goals_pct,three_points_pct,free_throws_pct,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocked_shots_per_game,turnovers_per_game,composite_score,global_rank,rating
usa_south_athletic_confe,USA South Athletic Conference,2025-26,wbb,Southern Virginia,"Lanning,Caitlyn",0,G,14,18,0,2,30,2,19,6,4,10,0,9,13,141,11,12,23,12,0,13,0,0,0.07,0.11,0.67,0.56,1.28,0.72,0.5,0.0,0.7222222222222222,-3.1868678185321277,5016,43
aec,Atlantic East Conference (AEC),2025-26,wbb,Neumann,"Horton,Paige",0,C,24,12,0,1,4,0,0,4,1,3,1,3,1,38,1,9,10,3,0,3,0,0,0.25,0.0,0.25,0.25,0.83,0.08,0.25,0.08,0.25,-3.191589096741255,5017,43
mwc,Midwest Conference (MWC),2025-26,wbb,Knox,"Lade,Kendell",0,F,32,10,0,2,8,0,0,2,1,5,1,0,4,99,1,10,11,13,0,8,0,0,0.25,0.0,0.5,0.5,1.1,0.4,0.0,0.1,0.8,-3.1933800762328186,5018,43
centennial_conference,Centennial Conference,2025-26,wbb,Haverford,"Pellew,Briana",0,G,12,17,0,2,6,0,0,3,1,5,5,1,1,80,4,12,16,8,0,14,0,0,0.33,0.0,0.33,0.29,0.94,0.06,0.06,0.29,0.8235294117647058,-3.1936790980209615,5019,43
e8,Empire 8 (E8),2025-26,wbb,Elmira,"McCandless,Delaney",0,G,13,7,0,0,0,0,0,2,1,1,0,0,0,19,0,0,0,0,0,3,0,0,0.0,0.0,0.5,0.14,0.0,0.0,0.0,0.0,0.4285714285714285,-3.194231119685786,5020,43
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Bluffton,"Burke,Hayley",0,G,21,17,0,3,25,2,14,14,7,15,0,10,9,157,3,11,14,11,0,16,0,0,0.12,0.14,0.5,0.88,0.82,0.53,0.59,0.0,0.9411764705882352,-3.1954595493943927,5021,43
ccc,Conference of New England (CCC),2025-26,wbb,Gordon College,"Meehan,Hannah",0,G,14,20,0,7,40,1,23,9,5,20,0,5,11,172,3,16,19,8,0,23,0,0,0.18,0.04,0.56,1.0,0.95,0.55,0.25,0.0,1.15,-3.1975985514024927,5022,43
nwc,Northwest Conference (NWC),2025-26,wbb,Pacific Lutheran ,"Kagawa,Kristie",0,0,13,15,0,7,28,3,12,0,0,17,0,0,0,129,0,1,1,3,0,5,0,0,0.25,0.25,0.0,1.13,0.07,0.0,0.0,0.0,0.3333333333333333,-3.1994612335088872,5023,43
pac,Presidents Athletic Conference (PAC),2025-26,wbb,W&J,"Toal,Brianna",0,G,21,17,1,5,30,4,16,2,0,14,0,3,3,104,4,9,13,9,0,6,0,0,0.17,0.25,0.0,0.82,0.76,0.18,0.18,0.0,0.3529411764705882,-3.2027518447900167,5024,43
usa_south_athletic_confe,USA South Athletic Conference,2025-26,wbb,William Peace,"Farmer,Ellie",0,G,4,10,0,3,12,2,9,0,0,8,0,1,1,43,2,6,8,1,0,6,0,0,0.25,0.22,0.0,0.8,0.8,0.1,0.1,0.0,0.6,-3.204843082844514,5025,43
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,wbb,St. Catherine,"Gannon,Olivia",0,G,23,17,0,6,24,3,16,7,1,16,0,0,3,80,0,3,3,5,0,7,0,0,0.25,0.19,0.14,0.94,0.18,0.18,0.0,0.0,0.4117647058823529,-3.2074843523215266,5026,43
odac,Old Dominion Athletic Conference (ODAC),2025-26,wbb,Washington and Lee,"Straughn,Emily",0,G,20,13,0,4,21,1,8,5,4,13,0,2,2,63,1,4,5,4,0,5,0,0,0.19,0.13,0.8,1.0,0.38,0.15,0.15,0.0,0.3846153846153846,-3.2095133115530112,5027,43
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbb,Wellesley,"Cheng,Amanda",0,G,4,17,0,5,18,1,1,3,3,14,0,0,2,73,1,5,6,6,0,8,0,0,0.28,1.0,1.0,0.82,0.35,0.12,0.0,0.0,0.4705882352941176,-3.209982603346163,5028,43
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wbb,Illinois Wesleyan,"Sears,Madison",0,F,55,8,0,0,1,0,0,2,1,1,2,0,0,23,3,6,9,1,0,3,0,0,0.0,0.0,0.5,0.13,1.13,0.0,0.0,0.25,0.375,-3.2135825110926057,5029,43
arc,American Rivers Conference (ARC),2025-26,wbb,Univ. of Dubuque,"Seabaugh,Lexi",0,F,24,8,0,0,5,0,1,4,2,2,0,1,1,20,1,5,6,2,0,2,0,0,0.0,0.0,0.5,0.25,0.75,0.13,0.13,0.0,0.25,-3.216843228362712,5030,43
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,wbb,Lyon,"Soto,Izabel",0,G,24,25,2,7,47,4,30,7,1,19,2,11,12,111,9,4,13,10,0,19,0,0,0.15,0.13,0.14,0.76,0.52,0.48,0.44,0.08,0.76,-3.219237516912379,5031,43
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wbb,Minnesota Morris,"McIlonie,Mckenna",0,,11,11,0,2,10,2,8,2,2,8,0,3,2,36,1,4,5,1,0,4,0,0,0.2,0.25,1.0,0.73,0.45,0.18,0.27,0.0,0.3636363636363636,-3.222183901501869,5032,43
arc,American Rivers Conference (ARC),2025-26,wbb,Luther,"Cicala,Nastya",0,G,33,16,2,5,23,5,21,2,2,17,0,0,3,87,1,6,7,3,0,9,0,0,0.22,0.24,1.0,1.06,0.44,0.19,0.0,0.0,0.5625,-3.2246994586111386,5033,43
ncac,North Coast Athletic Conference (NCAC),2025-26,wbb,Wooster,"Rodgers,Ayden",0,G,0,11,0,1,4,0,2,0,0,2,2,1,2,54,4,4,8,4,0,3,0,0,0.25,0.0,0.0,0.18,0.73,0.18,0.09,0.18,0.2727272727272727,-3.22473962935626,5034,43
oac,Ohio Athletic Conference (OAC),2025-26,wbb,Ohio Northern,"Fullenkamp,Kortney",0,F,21,12,0,3,13,0,2,0,0,6,0,2,3,73,7,11,18,4,0,10,0,0,0.23,0.0,0.0,0.5,1.5,0.25,0.17,0.0,0.8333333333333334,-3.224740315663369,5035,43
mwc,Midwest Conference (MWC),2025-26,wbb,Lake Forest,"Jones,Alyssa",0,C,10,20,0,6,31,0,0,4,2,14,0,6,1,126,13,10,23,20,0,11,0,0,0.19,0.0,0.5,0.7,1.15,0.05,0.3,0.0,0.55,-3.2270873141349563,5036,43
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wbb,Notre Dame of Maryland,"Savage,Tristian",0,,1,16,0,5,30,0,10,12,6,16,0,3,9,94,1,5,6,8,0,13,0,0,0.17,0.0,0.5,1.0,0.38,0.56,0.19,0.0,0.8125,-3.2326396482013267,5037,43
skyline_conference,Skyline Conference,2025-26,wbb,St. Joseph's-Long Island,"Madrigal,Alexandria",0,G,2,14,0,4,20,0,5,4,2,10,1,5,4,81,4,2,6,11,0,9,0,0,0.2,0.0,0.5,0.71,0.43,0.29,0.36,0.07,0.6428571428571429,-3.233114999552833,5038,43
centennial_conference,Centennial Conference,2025-26,wbb,Bryn Mawr,"Hinton,Danielle",0,F,11,15,0,5,20,0,1,4,0,10,1,2,2,95,9,16,25,17,0,17,0,0,0.25,0.0,0.0,0.67,1.67,0.13,0.13,0.07,1.1333333333333333,-3.234367062331727,5039,43
ccc,Conference of New England (CCC),2025-26,wbb,Curry College,"Reen,Lauren",0,G,03,21,0,5,27,4,23,8,2,16,0,0,11,142,1,6,7,17,0,9,0,0,0.19,0.17,0.25,0.76,0.33,0.52,0.0,0.0,0.4285714285714285,-3.234431908530239,5040,43
odac,Old Dominion Athletic Conference (ODAC),2025-26,wbb,Virginia Wesleyan,"Hedrick,Olivia",0,C,32,15,0,2,9,0,0,2,0,4,1,2,2,71,4,12,16,8,0,4,0,0,0.22,0.0,0.0,0.27,1.07,0.13,0.13,0.07,0.2666666666666666,-3.2407869434635845,5041,43
mac,Middle Atlantic Conferences (MAC),2025-26,wbb,Lebanon Valley,"Peel,Ava",0,G,23,11,0,2,11,0,3,4,4,8,1,2,4,60,4,7,11,3,0,9,0,0,0.18,0.0,1.0,0.73,1.0,0.36,0.18,0.09,0.8181818181818182,-3.240822248002248,5042,43
centennial_conference,Centennial Conference,2025-26,wbb,Washington College,"Cash,Amaya",0,G,1,24,0,5,23,1,11,16,6,17,1,8,11,249,2,13,15,21,0,24,0,0,0.22,0.09,0.38,0.71,0.63,0.46,0.33,0.04,1.0,-3.2484909464532357,5043,43
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,wbb,Principia,"Young,Nylah",0,G,7,10,0,3,12,2,9,2,0,8,0,1,0,25,0,1,1,3,0,2,0,0,0.25,0.22,0.0,0.8,0.1,0.0,0.1,0.0,0.2,-3.2528888963677627,5044,43
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,wbb,Macalester,"Edmond,Acacia",0,G,3,15,0,5,14,1,5,7,3,14,0,2,0,66,1,12,13,12,0,20,0,0,0.36,0.2,0.43,0.93,0.87,0.0,0.13,0.0,1.3333333333333333,-3.257096497375876,5045,43
usa_south_athletic_confe,USA South Athletic Conference,2025-26,wbb,William Peace,"Pugh,Kynsea",0,G,20,11,0,2,10,1,7,2,2,7,0,1,2,53,2,5,7,2,0,3,0,0,0.2,0.14,1.0,0.64,0.64,0.18,0.09,0.0,0.2727272727272727,-3.258210357351685,5046,43
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,wbb,Augsburg,"Person,Macaria",0,G,4,13,0,3,13,1,7,0,0,7,0,1,1,40,4,3,7,3,0,2,0,0,0.23,0.14,0.0,0.54,0.54,0.08,0.08,0.0,0.1538461538461538,-3.260478478259497,5047,43
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbb,Mount Holyoke,Emma Zoubok,0,g,5,22,0,10,69,8,58,9,6,34,0,2,6,207,1,15,16,22,0,23,0,0,0.14,0.14,0.67,1.55,0.73,0.27,0.09,0.0,1.0454545454545454,-3.261065571831842,5048,43
lec,Little East Conference (LEC),2025-26,wbb,Plymouth State,"Gullifa,Gabriella",0,F,15,14,0,1,7,0,0,8,5,7,1,2,5,57,4,8,12,10,0,4,0,0,0.14,0.0,0.63,0.5,0.86,0.36,0.14,0.07,0.2857142857142857,-3.2630383499329105,5049,43
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,wbb,Carleton,"Schwarz,Grace",0,G,22,21,0,3,18,2,15,4,0,8,3,3,10,234,3,20,23,23,0,14,0,0,0.17,0.13,0.0,0.38,1.1,0.48,0.14,0.14,0.6666666666666666,-3.264914001957243,5050,43
uaa,University Athletic Association (UAA),2025-26,wbb,Carnegie Mellon,"Rahman,Anya",0,G,3,16,0,4,22,1,10,4,3,12,2,3,2,61,1,9,10,8,0,8,0,0,0.18,0.1,0.75,0.75,0.63,0.13,0.19,0.13,0.5,-3.2712622867571217,5051,43
mac,Middle Atlantic Conferences (MAC),2025-26,wbb,FDU - Florham,"Giangregorio,Lucia",0,G,2,24,1,11,53,1,24,8,2,25,0,4,8,160,3,7,10,21,0,21,0,0,0.21,0.04,0.25,1.04,0.42,0.33,0.17,0.0,0.875,-3.272649959423956,5052,43
ccc,Conference of New England (CCC),2025-26,wbb,University of New England,Avery Beal,0,0,13,13,0,2,9,1,2,0,0,5,1,2,1,72,4,13,17,7,0,7,0,0,0.22,0.5,0.0,0.38,1.31,0.08,0.15,0.08,0.5384615384615384,-3.2727097295762175,5053,43
oac,Ohio Athletic Conference (OAC),2025-26,wbb,Mount Union,"Roth,Noelle",0,F,31,8,0,0,6,0,4,0,0,0,0,2,0,29,3,5,8,3,0,2,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.25,-3.286614741725792,5054,43
mac,Middle Atlantic Conferences (MAC),2025-26,wbb,Albright,"Burton,Aaliyah",0,G,2,14,3,7,30,0,4,6,3,17,1,4,5,146,0,12,12,3,0,23,0,0,0.23,0.0,0.5,1.21,0.86,0.36,0.29,0.07,1.6428571428571428,-3.2890922442118855,5055,43
oac,Ohio Athletic Conference (OAC),2025-26,wbb,Ohio Northern,"Key,Liz",0,F,33,15,1,3,20,2,16,0,0,8,0,1,3,99,5,13,18,0,0,4,0,0,0.15,0.13,0.0,0.53,1.2,0.2,0.07,0.0,0.2666666666666666,-3.289206599923794,5056,43
skyline_conference,Skyline Conference,2025-26,wbb,Purchase,"Joseph,Eden",0,G,0,9,0,2,14,0,6,4,1,5,0,6,0,48,3,4,7,6,0,9,0,0,0.14,0.0,0.25,0.56,0.78,0.0,0.67,0.0,1.0,-3.2927957522683697,5057,43
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wbb,Amherst,"Ingemi,Brooke",0,0,4,17,1,2,12,0,3,6,4,8,0,4,4,93,12,7,19,7,0,8,0,0,0.17,0.0,0.67,0.47,1.12,0.24,0.24,0.0,0.4705882352941176,-3.2933055215657454,5058,43
arc,American Rivers Conference (ARC),2025-26,wbb,Loras,"Koenig,Raelyn",0,G,5,15,0,2,11,1,8,0,0,5,1,5,10,68,0,5,5,4,0,9,0,0,0.18,0.13,0.0,0.33,0.33,0.67,0.33,0.07,0.6,-3.2933480035888714,5059,43
landmark_conference,Landmark Conference,2025-26,wbb,Wilkes,"Toland,Izzi",0,F,33,15,0,3,13,0,8,2,2,8,0,3,2,63,1,6,7,6,0,5,0,0,0.23,0.0,1.0,0.53,0.47,0.13,0.2,0.0,0.3333333333333333,-3.2959019052277108,5060,43
pac,Presidents Athletic Conference (PAC),2025-26,wbb,Waynesburg,"Baniaga,Ray",0,G,41,8,0,0,1,0,0,2,1,1,0,1,1,22,1,6,7,5,0,3,0,0,0.0,0.0,0.5,0.13,0.88,0.13,0.13,0.0,0.375,-3.297465442686466,5061,43
mwc,Midwest Conference (MWC),2025-26,wbb,Cornell College,"Ang,Liann",0,G,15,9,0,1,7,1,6,2,1,4,0,0,2,23,0,2,2,1,0,2,0,0,0.14,0.17,0.5,0.44,0.22,0.22,0.0,0.0,0.2222222222222222,-3.2998181864413554,5062,43
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wbb,Illinois Wesleyan,"Jacob,Payton",0,F,11,13,0,2,18,1,12,0,0,5,1,2,8,78,2,9,11,5,0,5,0,0,0.11,0.08,0.0,0.38,0.85,0.62,0.15,0.08,0.3846153846153846,-3.3024564493893953,5063,43
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wbb,Penn State Berks,"Tritz,McKinzie",0,,21,24,3,9,31,1,5,14,4,23,0,7,4,265,15,16,31,22,0,40,1,0,0.29,0.2,0.29,0.96,1.29,0.17,0.29,0.0,1.6666666666666667,-3.3127545804036105,5064,43
aec,Atlantic East Conference (AEC),2025-26,wbb,Gwynedd Mercy Univ.,Samadhi Kankanamalage,0,0,12,9,0,1,10,0,0,0,0,2,0,1,1,35,1,4,5,7,0,0,0,0,0.1,0.0,0.0,0.22,0.56,0.11,0.11,0.0,0.0,-3.3210334624911964,5065,43
ncac,North Coast Athletic Conference (NCAC),2025-26,wbb,Denison,"Houpt,Katie",0,G,22,11,0,2,12,1,11,0,0,5,0,2,3,52,1,7,8,1,0,3,0,0,0.17,0.09,0.0,0.45,0.73,0.27,0.18,0.0,0.2727272727272727,-3.3233410617147223,5066,43
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,wbb,Westminster,"Reese,Zaria",0,G,10,16,0,1,4,0,1,4,2,4,0,0,1,32,3,8,11,2,0,1,0,0,0.25,0.0,0.5,0.25,0.69,0.06,0.0,0.0,0.0625,-3.326959451218249,5067,43
aec,Atlantic East Conference (AEC),2025-26,wbb,Gwynedd Mercy Univ.,Truly Heft,0,0,13,18,0,3,23,0,0,4,2,8,3,4,1,84,14,11,25,16,0,8,0,0,0.13,0.0,0.5,0.44,1.39,0.06,0.22,0.17,0.4444444444444444,-3.3305782383851197,5068,43
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wbb,Augustana,"Lizak,Grace",0,,32,9,0,2,9,0,5,0,0,4,0,0,0,19,2,0,2,2,0,4,0,0,0.22,0.0,0.0,0.44,0.22,0.0,0.0,0.0,0.4444444444444444,-3.3310310819770086,5069,43
odac,Old Dominion Athletic Conference (ODAC),2025-26,wbb,Shenandoah,"Wilson,Anaya",0,G,2,19,0,5,29,0,3,2,0,10,1,4,6,98,4,14,18,11,0,12,0,0,0.17,0.0,0.0,0.53,0.95,0.32,0.21,0.05,0.631578947368421,-3.33187898900606,5070,43
ll,Liberty League (LL),2025-26,wbb,St. Lawrence,"Cancro,Josie",0,G,3,11,0,1,9,1,5,4,1,4,1,1,3,62,4,11,15,11,0,3,0,0,0.11,0.2,0.25,0.36,1.36,0.27,0.09,0.09,0.2727272727272727,-3.3385453743234494,5071,43
mwc,Midwest Conference (MWC),2025-26,wbb,Beloit,"Wolff,Kylie",0,G,0,16,0,3,16,0,2,3,3,9,0,4,3,73,5,5,10,8,0,7,0,0,0.19,0.0,1.0,0.56,0.63,0.19,0.25,0.0,0.4375,-3.3403398513153646,5072,43
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wbb,Crown,"Glasgow,Cassie",0,F,33,9,0,1,10,0,6,0,0,2,0,1,1,33,4,4,8,0,0,2,0,0,0.1,0.0,0.0,0.22,0.89,0.11,0.11,0.0,0.2222222222222222,-3.344445548463253,5073,43
mac,Middle Atlantic Conferences (MAC),2025-26,wbb,Delaware Valley,"Seiders,Nadia",0,G,12,9,0,1,7,1,6,0,0,3,0,2,1,26,0,1,1,2,0,2,0,0,0.14,0.17,0.0,0.33,0.11,0.11,0.22,0.0,0.2222222222222222,-3.3460933005086004,5074,43
aec,Atlantic East Conference (AEC),2025-26,wbb,Marywood,"Mendicino,Chloe",0,F,25,17,0,2,9,1,4,4,2,7,0,2,4,60,1,5,6,7,0,4,0,0,0.22,0.25,0.5,0.41,0.35,0.24,0.12,0.0,0.2352941176470588,-3.347258877776038,5075,43
saa,Southern Athletic Association (SAA),2025-26,wbb,Oglethorpe,"Jones,Ashton",0,F,21,15,0,2,9,1,3,4,3,8,1,0,3,59,0,10,10,8,0,7,0,0,0.22,0.33,0.75,0.53,0.67,0.2,0.0,0.07,0.4666666666666667,-3.3499442540086597,5076,43
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,wbb,Carleton,"Maldonado,Jasmine",0,G,4,16,6,5,23,2,12,4,1,13,1,3,3,166,3,5,8,2,0,13,0,0,0.22,0.17,0.25,0.81,0.5,0.19,0.19,0.06,0.8125,-3.3513789817052233,5077,43
oac,Ohio Athletic Conference (OAC),2025-26,wbb,Wilmington,"Eddleman,Bailey",0,G,14,24,2,5,21,0,12,7,4,14,0,9,6,205,3,12,15,26,0,22,0,0,0.24,0.0,0.57,0.58,0.63,0.25,0.38,0.0,0.9166666666666666,-3.3527043796169083,5078,43
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wbb,Calvin,"Tolentino,Caitlyn",0,G,15,8,0,0,5,0,2,0,0,0,0,2,0,14,1,1,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,-3.3553568358235992,5079,43
arc,American Rivers Conference (ARC),2025-26,wbb,Wartburg,"Fitzgerald,Finley",0,G,24,14,0,3,16,1,5,12,2,9,0,4,5,105,4,7,11,12,0,12,0,0,0.19,0.2,0.17,0.64,0.79,0.36,0.29,0.0,0.8571428571428571,-3.356908301909391,5080,43
pac,Presidents Athletic Conference (PAC),2025-26,wbb,Hiram,"Hunt,Riley",0,G,13,8,0,0,3,0,2,2,0,0,0,0,2,18,1,2,3,0,0,1,0,0,0.0,0.0,0.0,0.0,0.38,0.25,0.0,0.0,0.125,-3.3593267844546006,5081,43
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,wbb,Marian,"Leonard,Kaitlin",0,G,12,11,0,3,21,2,15,0,0,8,0,6,0,79,2,3,5,0,0,4,0,0,0.14,0.13,0.0,0.73,0.45,0.0,0.55,0.0,0.3636363636363636,-3.361446384760028,5082,43
e8,Empire 8 (E8),2025-26,wbb,Keuka,Hayley Stafford,0,0,5,14,0,4,15,3,12,0,0,11,0,0,1,50,1,3,4,10,0,8,0,0,0.27,0.25,0.0,0.79,0.29,0.07,0.0,0.0,0.5714285714285714,-3.362887943433928,5083,43
mac,Middle Atlantic Conferences (MAC),2025-26,wbb,Eastern,"Gaither,Hope",0,F,30,18,3,3,14,0,0,2,2,8,0,3,3,101,4,10,14,13,0,8,0,0,0.21,0.0,1.0,0.44,0.78,0.17,0.17,0.0,0.4444444444444444,-3.364647140504609,5084,43
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wbb,North Central,"Jackson,Daymonie",0,G,1,8,0,0,4,0,0,2,1,1,1,0,1,27,1,5,6,4,0,4,0,0,0.0,0.0,0.5,0.13,0.75,0.13,0.0,0.13,0.5,-3.3660634656426787,5085,43
oac,Ohio Athletic Conference (OAC),2025-26,wbb,Otterbein,"Nisonger,Alexa",0,F,4,12,0,1,4,0,0,2,0,2,0,3,1,30,3,6,9,1,0,4,0,0,0.25,0.0,0.0,0.17,0.75,0.08,0.25,0.0,0.3333333333333333,-3.3663711420821114,5086,43
odac,Old Dominion Athletic Conference (ODAC),2025-26,wbb,Randolph-Macon College,"Donnelly,Lila",0,G,12,13,0,3,14,2,9,4,4,12,0,1,0,63,0,7,7,6,0,7,0,0,0.21,0.22,1.0,0.92,0.54,0.0,0.08,0.0,0.5384615384615384,-3.3674684278941474,5087,43
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wbb,Franklin,"Rhoton,Kaylee",0,G,21,12,0,2,20,1,11,2,1,6,0,3,6,47,5,3,8,8,0,4,0,0,0.1,0.09,0.5,0.5,0.67,0.5,0.25,0.0,0.3333333333333333,-3.3675638405052775,5088,43
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,wbb,Principia,"Carmona Gomez,Gabriela",0,G,21,12,0,2,7,0,3,0,0,4,0,4,3,36,0,2,2,1,0,8,0,0,0.29,0.0,0.0,0.33,0.17,0.25,0.33,0.0,0.6666666666666666,-3.377224143381019,5089,43
usa_south_athletic_confe,USA South Athletic Conference,2025-26,wbb,Southern Virginia,"Stewart,Jocelyn",0,F,24,11,1,2,9,0,2,0,0,4,0,2,0,35,3,0,3,3,0,0,0,0,0.22,0.0,0.0,0.36,0.27,0.0,0.18,0.0,0.0,-3.3857386455638077,5090,43
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wbb,Carthage,"Darling,Ava",0,G,20,8,0,0,2,0,1,0,0,0,0,1,1,23,2,2,4,2,0,2,0,0,0.0,0.0,0.0,0.0,0.5,0.13,0.13,0.0,0.25,-3.393050187857548,5091,43
usa_south_athletic_confe,USA South Athletic Conference,2025-26,wbb,Southern Virginia,"Seneca,Lyla",0,,3,17,0,3,19,0,11,0,0,6,0,2,3,63,7,10,17,13,0,4,0,0,0.16,0.0,0.0,0.35,1.0,0.18,0.12,0.0,0.2352941176470588,-3.393876173375614,5092,43
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,wbb,Lyon,"Jones,Olivia",0,F,42,12,0,3,17,0,2,4,2,8,0,2,0,34,6,2,8,3,0,4,0,0,0.18,0.0,0.5,0.67,0.67,0.0,0.17,0.0,0.3333333333333333,-3.394757528017059,5093,43
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,wbb,Principia,"Baldridge,Briana",0,G,2,22,0,5,25,0,1,4,2,12,0,4,3,79,5,5,10,2,0,8,0,0,0.2,0.0,0.5,0.55,0.45,0.14,0.18,0.0,0.3636363636363636,-3.397874075701295,5094,43
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbb,California Lutheran,"Harding,Makayla",0,F,32,10,0,3,15,2,10,0,0,8,1,1,0,33,2,2,4,2,0,5,0,0,0.2,0.2,0.0,0.8,0.4,0.0,0.1,0.1,0.5,-3.40455495496842,5095,43
skyline_conference,Skyline Conference,2025-26,wbb,Farmingdale State,"Koprowski,Julia",0,G,10,9,0,2,18,0,4,2,0,4,0,3,2,46,4,3,7,6,0,8,0,0,0.11,0.0,0.0,0.44,0.78,0.22,0.33,0.0,0.8888888888888888,-3.410779834477605,5096,43
skyline_conference,Skyline Conference,2025-26,wbb,Sarah Lawrence,"Kol-Balfour,Anastasia",0,G,14,16,0,2,6,1,2,2,2,7,0,2,3,58,3,4,7,7,0,15,0,0,0.33,0.5,1.0,0.44,0.44,0.19,0.13,0.0,0.9375,-3.412500265286636,5097,43
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbb,Salve Regina,"LeBrun,Devin",0,G,13,15,0,2,12,1,4,2,1,6,0,2,10,117,2,6,8,16,0,10,0,0,0.17,0.25,0.5,0.4,0.53,0.67,0.13,0.0,0.6666666666666666,-3.412522959182082,5098,43
saa,Southern Athletic Association (SAA),2025-26,wbb,Millsaps,"Cerniglia,Ana",0,G,14,8,0,0,2,0,1,0,0,0,0,0,0,23,3,2,5,3,0,1,0,0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.125,-3.4237614016309617,5099,43
e8,Empire 8 (E8),2025-26,wbb,St. John Fisher,Madeline Broderick,0,0,22,15,0,3,12,0,1,3,1,7,0,0,2,83,2,8,10,4,0,8,0,0,0.25,0.0,0.33,0.47,0.67,0.13,0.0,0.0,0.5333333333333333,-3.4300496301398216,5100,43
ccc,Conference of New England (CCC),2025-26,wbb,Western New England University,"Gibbs,Madison",0,F,13,9,0,0,3,0,0,6,3,3,0,2,2,31,2,4,6,1,0,1,0,0,0.0,0.0,0.5,0.33,0.67,0.22,0.22,0.0,0.1111111111111111,-3.4353736536773933,5101,43
arc,American Rivers Conference (ARC),2025-26,wbb,Central,"Coghlan,Kailey",0,G,30,11,0,2,10,1,8,4,0,5,0,0,2,44,3,7,10,0,0,5,0,0,0.2,0.13,0.0,0.45,0.91,0.18,0.0,0.0,0.4545454545454545,-3.4359007102030636,5102,43
mac,Middle Atlantic Conferences (MAC),2025-26,wbb,Widener,Sophia Sanchez,0,0,1,10,0,4,17,0,8,2,1,9,0,2,1,56,2,5,7,6,0,11,0,0,0.24,0.0,0.5,0.9,0.7,0.1,0.2,0.0,1.1,-3.438610821514902,5103,43
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wbb,Olivet,Ella Aagesen,0,0,33,8,0,0,3,0,1,0,0,0,1,0,0,24,0,0,0,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,-3.4461977488164948,5104,43
odac,Old Dominion Athletic Conference (ODAC),2025-26,wbb,Randolph College,"Lewis,Kamora",0,G,21,22,2,4,20,2,9,1,1,11,0,4,4,162,7,18,25,19,0,18,0,0,0.2,0.22,1.0,0.5,1.14,0.18,0.18,0.0,0.8181818181818182,-3.4503135615839673,5105,43
landmark_conference,Landmark Conference,2025-26,wbb,Juniata,"Osborne,Natalie",0,G,44,9,0,1,7,0,4,0,0,2,0,1,0,23,1,2,3,2,0,2,0,0,0.14,0.0,0.0,0.22,0.33,0.0,0.11,0.0,0.2222222222222222,-3.4564674417428627,5106,43
skyline_conference,Skyline Conference,2025-26,wbb,Yeshiva,"Ashkenazi,Lauren",0,G,3,19,0,4,23,1,9,9,3,12,0,5,4,131,10,9,19,18,0,16,0,0,0.17,0.11,0.33,0.63,1.0,0.21,0.26,0.0,0.8421052631578947,-3.457173475670337,5107,43
