season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats,defense_stats,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,fumble_stats_number,fumble_stats_number_lost,fumblereturn_stats_number,fumblereturn_stats_yards,fumblereturn_stats_touchdowns,fumblereturn_stats_longest_interception_return,composite_score,global_rank,rating
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Coast Guard,"Schubert,Cal",Cal,Schubert,,722,"Schubert,Cal","SCHUBERT,CAL",Coast Guard,CGA,1135-3038,1,0,22,22,0,WR,0,0,,,,,,,,0,2,0,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9230314198587753,290,61
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Coast Guard,"Starks,Kyle",Kyle,Starks,,722,"Starks,Kyle","STARKS,KYLE",Coast Guard,CGA,1135-3304,1,0,12,12,0,0,LB,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9230314198587753,291,61
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Coast Guard,"Turney,Aaron",Aaron,Turney,,722,"Turney,Aaron","TURNEY,AARON",Coast Guard,CGA,1135-3513,1,0,46,46,0,0,DB,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9230314198587753,292,61
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,SUNY Maritime,"Walsh,Mike",Mike,Walsh,,478,"Walsh,Mike","WALSH,MIKE",SUNY Maritime,MAR,0,1,0,8,8,0,0,DB,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9230314198587753,293,61
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,USMMA,"Callahan,Caleb",Caleb,Callahan,,724,"Callahan,Caleb","CALLAHAN,CALEB",USMMA,MMA,486-2188,1,1,85,85,0,WR,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,2,21,1,12,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9366082902217683,294,61
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,"Andrews,Jamie",Jamie,Andrews,,623,"Andrews,Jamie","ANDREWS,JAMIE",Salve Regina,SRU,989-4834,1,0,12,12,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,46,0,18,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21,21,0,0,21,21.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9526222036386514,295,60
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,MIT,"Erwin,Andrew",Andrew,Erwin,,398,"Erwin,Andrew","ERWIN,ANDREW",MIT,MIT,1136-4886,1,1,5,5,0,0,DB,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,5,0,5,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9613783905786092,296,60
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Norwich,"Lay,Declan",Declan,Lay,,511,"Lay,Declan","LAY,DECLAN",Norwich,NOR,1016-4113,1,1,87,87,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,13,0,13,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9632878946643763,297,60
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Coast Guard,"Truxon,Dylan",Dylan,Truxon,,722,"Truxon,Dylan","TRUXON,DYLAN",Coast Guard,CGA,1135-3059,1,1,1,1,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,17,0,10,8.5,1,23,0,23,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0081882214723046,298,60
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,SUNY Maritime,"Galian,Rob",Rob,Galian,,478,"Galian,Rob","GALIAN,ROB",SUNY Maritime,MAR,0,1,0,87,87,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,0,11,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0150043985182706,299,60
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,USMMA,"Garrido,Harrison",Harrison,Garrido,,724,"Garrido,Harrison","GARRIDO,HARRISON",USMMA,MMA,486-2527,1,0,45,45,0,RB,0,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,1,14,0,14,14.0,2,40,0,20,20.0,,,,,,,,,,,,,,,,,,,,,,,,,7,58,58,0,1,14,8.3,58.0,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0159851799869664,300,60
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,"Lemos,Ethan",Ethan,Lemos,,623,"Lemos,Ethan","LEMOS,ETHAN",Salve Regina,SRU,989-3840,1,1,4,4,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,10,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0408626504452179,301,60
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Springfield,"Johnson,Noah",Noah,Johnson,,673,"Johnson,Noah","JOHNSON,NOAH",Springfield,SPR,1140-5293,1,0,15,1J,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,10,0,0,6,5.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0855862596114356,302,60
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,USMMA,"Bonte,Seamus",Seamus,Bonte,,724,"Bonte,Seamus","BONTE,SEAMUS",USMMA,MMA,486-2171,1,1,30,30,0,FB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,9,0,0,4,3.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1076707720703358,303,59
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Coast Guard,"Cheslock,Griffin",Griffin,Cheslock,,722,"Cheslock,Griffin","CHESLOCK,GRIFFIN",Coast Guard,CGA,1135-3048,1,0,21,21,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,9,2,0,6,1.8,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1518397969881364,304,59
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,SUNY Maritime,"Ferraro,Max",Max,Ferraro,,478,"Ferraro,Max","FERRARO,MAX",SUNY Maritime,MAR,0,1,0,45,45,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,5,0,0,5,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.196008821905937,305,59
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Springfield,"Vurchio,AJ",AJ,Vurchio,,673,"Vurchio,AJ","VURCHIO,AJ",Springfield,SPR,1140-5047,1,0,3,3,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,5,0,0,5,2.5,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.196008821905937,306,59
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,SUNY Maritime,"Banculli,Peter",Peter,Banculli,,478,"Banculli,Peter","BANCULLI,PETER",SUNY Maritime,MAR,0,1,0,59,59,0,0,LB,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2057745976872092,307,59
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Springfield,"Brown,Ryan",Ryan,Brown,,673,"Brown,Ryan","BROWN,RYAN",Springfield,SPR,1140-4047,1,0,33,33,0,FB,0,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2057745976872092,308,59
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,MIT,"Carrick,Dylan",Dylan,Carrick,,398,"Carrick,Dylan","CARRICK,DYLAN",MIT,MIT,1136-5159,1,0,34,34,0,0,LB,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2057745976872092,309,59
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Norwich,"Castro,Julius",Julius,Castro,,511,"Castro,Julius","CASTRO,JULIUS",Norwich,NOR,1016-5509,1,0,32,32,0,0,DB,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2057745976872092,310,59
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,WPI,"Clark,Shane",Shane,Clark,,808,"Clark,Shane","CLARK,SHANE",WPI,WPI,1146-3859,1,0,33,33,0,0,LB,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2057745976872092,311,58
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,"Cook,Norman",Norman,Cook,,623,"Cook,Norman","COOK,NORMAN",Salve Regina,SRU,989-4846,1,0,98,9H,0,0,DB,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2057745976872092,312,58
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Springfield,"Estevez,Justin",Justin,Estevez,,673,"Estevez,Justin","ESTEVEZ,JUSTIN",Springfield,SPR,1140-5276,1,0,50,50,0,0,LB,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2057745976872092,313,58
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,MIT,"Gehrs,Nate",Nate,Gehrs,,398,"Gehrs,Nate","GEHRS,NATE",MIT,MIT,1136-4887,1,0,36,36,0,0,LB,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2057745976872092,314,58
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,SUNY Maritime,"Gein,Kenny",Kenny,Gein,,478,"Gein,Kenny","GEIN,KENNY",SUNY Maritime,MAR,0,1,0,3,3,0,0,DB,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2057745976872092,315,58
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Norwich,"Gonzalez,Christoffer",Christoffer,Gonzalez,,511,"Gonzalez,Christoffer","GONZALEZ,CHRISTOFFER",Norwich,NOR,1016-5126,1,0,26,2F,0,0,DB,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2057745976872092,316,58
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,WPI,"Greenlaw,Dylan",Dylan,Greenlaw,,808,"Greenlaw,Dylan","GREENLAW,DYLAN",WPI,WPI,1146-3856,1,0,10,1G,0,0,DB,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2057745976872092,317,58
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Norwich,"Greenspun,Boden",Boden,Greenspun,,511,"Greenspun,Boden","GREENSPUN,BODEN",Norwich,NOR,1016-5526,1,0,67,67,0,OL,0,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2057745976872092,318,58
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,USMMA,"Grunder,Dane",Dane,Grunder,,724,"Grunder,Dane","GRUNDER,DANE",USMMA,MMA,486-2358,1,0,80,80,0,WR,0,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2057745976872092,319,57
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Coast Guard,"Hillier,Delson",Delson,Hillier,,722,"Hillier,Delson","HILLIER,DELSON",Coast Guard,CGA,1135-3294,1,0,37,37,0,0,LB,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2057745976872092,320,57
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,"Hue,Makai",Makai,Hue,,623,"Hue,Makai","HUE,MAKAI",Salve Regina,SRU,989-4112,1,0,59,59,0,0,LB,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2057745976872092,321,57
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,SUNY Maritime,"Ingram,Phil",Phil,Ingram,,478,"Ingram,Phil","INGRAM,PHIL",SUNY Maritime,MAR,0,1,0,95,95,0,0,DL,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2057745976872092,322,57
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,MIT,"Ivey,Matthew",Matthew,Ivey,,398,"Ivey,Matthew","IVEY,MATTHEW",MIT,MIT,1136-4890,1,0,22,22,0,0,DB,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2057745976872092,323,57
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Coast Guard,"James,Brody",Brody,James,,722,"James,Brody","JAMES,BRODY",Coast Guard,CGA,1135-3041,1,0,27,27,0,0,LB,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2057745976872092,324,57
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,MIT,"Jothi,Yamin",Yamin,Jothi,,398,"Jothi,Yamin","JOTHI,YAMIN",MIT,MIT,1136-5168,1,0,21,21,0,0,DB,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2057745976872092,325,57
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Coast Guard,"Kieser,Matthias",Matthias,Kieser,,722,"Kieser,Matthias","KIESER,MATTHIAS",Coast Guard,CGA,1135-3061,1,0,19,19,0,0,DB,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2057745976872092,326,57
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,WPI,"LaChapelle,Kellen",Kellen,LaChapelle,,808,"LaChapelle,Kellen","LACHAPELLE,KELLEN",WPI,WPI,1146-4296,1,0,12,12,0,0,DB,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2057745976872092,327,56
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,"Makuza,Maxime",Maxime,Makuza,,623,"Makuza,Maxime","MAKUZA,MAXIME",Salve Regina,SRU,989-4116,1,1,16,1F,0,0,DT,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2057745976872092,328,56
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,SUNY Maritime,"Mastroguilio,Dan",Dan,Mastroguilio,,478,"Mastroguilio,Dan","MASTROGUILIO,DAN",SUNY Maritime,MAR,0,1,0,28,28,0,0,LB,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2057745976872092,329,56
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Coast Guard,"McHargue,Will",Will,McHargue,,722,"McHargue,Will","MCHARGUE,WILL",Coast Guard,CGA,1135-3299,1,0,45,45,0,0,LB,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2057745976872092,330,56
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,WPI,"Mezher,Anuar",Anuar,Mezher,,808,"Mezher,Anuar","MEZHER,ANUAR",WPI,WPI,1146-3874,1,0,87,87,0,TE,0,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2057745976872092,331,56
2026-27,football,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Norwich,"Morinho,Roddy",Roddy,Morinho,,511,"Morinho,Roddy","MORINHO,RODDY",Norwich,NOR,1016-5144,1,0,22,2B,0,0,LB,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2057745976872092,332,56
