season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,fumble_stats_number,fumble_stats_number_lost,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,fumblereturn_stats_number,fumblereturn_stats_yards,fumblereturn_stats_touchdowns,fumblereturn_stats_longest_interception_return
2026-27,football,Midwest Conference (MWC),mwc,Knox,"O'Hare,Gerald",Gerald,O'Hare,,337,"O'Hare,Gerald","O'HARE,GERALD",Knox,KNO,1097-3528,1,1,75,75,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Knox,"Tolliver,Malachi",Malachi,Tolliver,,337,"Tolliver,Malachi","TOLLIVER,MALACHI",Knox,KNO,1097-3549,1,1,76,76,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Knox,"Putman Jr.,Kent",Kent,Putman Jr.,,337,"Putman Jr.,Kent","PUTMAN JR.,KENT",Knox,KNO,1097-3366,1,1,77,77,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Knox,"DeMattia,Greg",Greg,DeMattia,,337,"DeMattia,Greg","DEMATTIA,GREG",Knox,KNO,1097-3673,1,0,87,87,0,TE,0,0,,,,,,,,,,,,,,,1,7,0,7,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Knox,"Martinez,Junior",Junior,Martinez,,337,"Martinez,Junior","MARTINEZ,JUNIOR",Knox,KNO,1097-3702,1,0,89,89,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,.0,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Knox,"King,Jason",Jason,King,,337,"King,Jason","KING,JASON",Knox,KNO,1097-3362,1,1,90,90,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,5,5,1.5,.0,.0,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Knox,"Warning,Daniel",Daniel,Warning,,337,"Warning,Daniel","WARNING,DANIEL",Knox,KNO,1097-3360,1,0,98,98,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,3,3,.5,.0,.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Knox,"Jones,Theauntae",Theauntae,Jones,,337,"Jones,Theauntae","JONES,THEAUNTAE",Knox,KNO,1097-3556,1,1,99,99,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.5,.0,.0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Beloit,"Ospina,Jaiden",Jaiden,Ospina,,53,"Ospina,Jaiden","OSPINA,JAIDEN",Beloit,BEL,1093-1440,1,1,0,0,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,3,3,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Beloit,"Yearby,Josh",Josh,Yearby,,53,"Yearby,Josh","YEARBY,JOSH",Beloit,BEL,1093-1278,1,1,1,1A,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Beloit,"Smith,Camryn",Camryn,Smith,,53,"Smith,Camryn","SMITH,CAMRYN",Beloit,BEL,1093-1777,1,0,2,2,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Beloit,"Sumoro,Ayouba",Ayouba,Sumoro,,53,"Sumoro,Ayouba","SUMORO,AYOUBA",Beloit,BEL,1093-1280,1,0,3,3,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,5,5,1.0,.0,.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Beloit,"Guillaume,Jimmy",Jimmy,Guillaume,,53,"Guillaume,Jimmy","GUILLAUME,JIMMY",Beloit,BEL,1093-1431,1,1,5,5,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Beloit,"Corby,Carson",Carson,Corby,,53,"Corby,Carson","CORBY,CARSON",Beloit,BEL,1093-1546,1,1,6,6,0,WR,0,0,,,,,,,,,,,,,,,2,23,0,19,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Beloit,"Hoth,Braeden",Braeden,Hoth,,53,"Hoth,Braeden","HOTH,BRAEDEN",Beloit,BEL,1093-1554,1,1,7,7,0,WR,0,0,,,,,,,,,,,,,,,3,50,1,38,16.7,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Beloit,"Carrasco,Noah",Noah,Carrasco,,53,"Carrasco,Noah","CARRASCO,NOAH",Beloit,BEL,1093-1747,1,1,8,8,0,QB,0,0,,,,,,,,,,,,,,,,,,,,13,-23,14,37,0,5,-1.8,-23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,3,38,1,116,0,25,15,112.2,4.64,7.73,116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Beloit,"Torres,Jared",Jared,Torres,,53,"Torres,Jared","TORRES,JARED",Beloit,BEL,1093-1281,1,0,9,9,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Beloit,"Gist,Jayden",Jayden,Gist,,53,"Gist,Jayden","GIST,JAYDEN",Beloit,BEL,1093-1549,1,1,11,11,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Beloit,"Battle,Kadir",Kadir,Battle,,53,"Battle,Kadir","BATTLE,KADIR",Beloit,BEL,1093-1542,1,1,14,14,0,WR,0,0,,,,,,,,,,,,,,,5,28,0,11,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,2,2.0,,,,,,,,,,,,,2,21,0,12,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Beloit,"Howard III,David",David,Howard III,,53,"Howard III,David","HOWARD III,DAVID",Beloit,BEL,1093-1761,1,1,16,16,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,5,5,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,.0,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Beloit,"Sharp,Anthony",Anthony,Sharp,,53,"Sharp,Anthony","SHARP,ANTHONY",Beloit,BEL,1093-1428,1,0,20,20,0,RB,0,0,,,,,,,,,,,,,,,1,-8,0,0,-8.0,2,6,6,0,0,4,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Beloit,"Deary II,John",John,Deary II,,53,"Deary II,John","DEARY II,JOHN",Beloit,BEL,1093-1430,1,0,21,21,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Beloit,"Fields,Deandre",Deandre,Fields,,53,"Fields,Deandre","FIELDS,DEANDRE",Beloit,BEL,1093-1753,1,0,22,22,0,RB,0,0,,,,,,,,,,,,,,,,,,,,5,10,10,0,1,5,2.0,10.0,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Beloit,"Klun,Alex",Alex,Klun,,53,"Klun,Alex","KLUN,ALEX",Beloit,BEL,1093-1556,1,1,24,24,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,2,7,7,.0,.0,.0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Beloit,"Snow,Michael",Michael,Snow,,53,"Snow,Michael","SNOW,MICHAEL",Beloit,BEL,1093-1287,1,1,25,25,0,0,DB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,5,11,11,2.0,.0,.0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Beloit,"Aguilera,Arturo",Arturo,Aguilera,,53,"Aguilera,Arturo","AGUILERA,ARTURO",Beloit,BEL,1093-1739,1,1,26,26,0,RB,0,0,,,,,,,,,,,,,,,0,0,0,0,.0,7,31,31,0,0,8,4.4,31.0,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Beloit,"Grimsley,Elijah",Elijah,Grimsley,,53,"Grimsley,Elijah","GRIMSLEY,ELIJAH",Beloit,BEL,1093-1756,1,0,27,27,0,RB,0,0,,,,,,,,,,,,,,,,,,,,3,27,29,2,0,21,9.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Beloit,"Ladd,Ian",Ian,Ladd,,53,"Ladd,Ian","LADD,IAN",Beloit,BEL,1093-1557,1,0,29,29,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,1,55,0,0,55.0,0,1,0,0,.0,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,9,340,53,0,2,1,2,1,37.8,,,,
2026-27,football,Midwest Conference (MWC),mwc,Beloit,"Blakeman,Sebastian",Sebastian,Blakeman,,53,"Blakeman,Sebastian","BLAKEMAN,SEBASTIAN",Beloit,BEL,1093-1742,1,0,34,34,0,RB,0,0,,,,,,,,,,,,,,,1,4,0,4,4.0,1,2,2,0,0,2,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Beloit,"Roets,Mason",Mason,Roets,,53,"Roets,Mason","ROETS,MASON",Beloit,BEL,1093-1437,1,0,46,46,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,4,4,.5,.0,.0,0,1,5,0.5,0,1,5,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Beloit,"Gonzalez,Brayden",Brayden,Gonzalez,,53,"Gonzalez,Brayden","GONZALEZ,BRAYDEN",Beloit,BEL,1093-1550,1,1,47,47,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,6,7,7,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Beloit,"Caplan,Nate",Nate,Caplan,,53,"Caplan,Nate","CAPLAN,NATE",Beloit,BEL,1093-1296,1,1,52,52,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Beloit,"Harilal,Dean",Dean,Harilal,,53,"Harilal,Dean","HARILAL,DEAN",Beloit,BEL,1093-1552,1,1,53,53,0,OL,0,0,,,,,,,,,,,,,,,,,,,,1,-17,0,17,0,0,-17.0,-17.0,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Beloit,"Hext,Michael",Michael,Hext,,53,"Hext,Michael","HEXT,MICHAEL",Beloit,BEL,1093-1297,1,0,55,55,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,2,1.0,.0,.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Beloit,"Bell,Tyrese",Tyrese,Bell,,53,"Bell,Tyrese","BELL,TYRESE",Beloit,BEL,1093-1543,1,1,57,57,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Beloit,"Levi,Leonidas",Leonidas,Levi,,53,"Levi,Leonidas","LEVI,LEONIDAS",Beloit,BEL,1093-1558,1,1,58,58,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Beloit,"Chambers,Christian",Christian,Chambers,,53,"Chambers,Christian","CHAMBERS,CHRISTIAN",Beloit,BEL,1093-1748,1,1,63,63,0,OG,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Beloit,"Linder III,Hubert",Hubert,Linder III,,53,"Linder III,Hubert","LINDER III,HUBERT",Beloit,BEL,1093-1559,1,1,74,74,0,OL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Beloit,"Mendoza,Bayley",Bayley,Mendoza,,53,"Mendoza,Bayley","MENDOZA,BAYLEY",Beloit,BEL,1093-1767,1,0,80,80,0,WR,0,0,,,,,,,,,,,,,,,1,9,0,9,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Beloit,"Perkis,Brain",Brain,Perkis,,53,"Perkis,Brain","PERKIS,BRAIN",Beloit,BEL,1093-1772,1,0,82,82,0,WR,0,0,,,,,,,,,,,,,,,2,10,0,6,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Beloit,"Barreiro,Sammy",Sammy,Barreiro,,53,"Barreiro,Sammy","BARREIRO,SAMMY",Beloit,BEL,1093-1740,1,0,83,83,0,WR,0,0,,,,,,,,,,,,,,,0,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Beloit,"Guzman,Dominic",Dominic,Guzman,,53,"Guzman,Dominic","GUZMAN,DOMINIC",Beloit,BEL,1093-1305,1,1,88,88,0,TE,0,0,,,,,,,,,,,,,,,0,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Beloit,"Estevez,Jacob",Jacob,Estevez,,53,"Estevez,Jacob","ESTEVEZ,JACOB",Beloit,BEL,1093-1752,1,0,90,90,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,3,3,.5,.0,.0,0,1,4,0.5,0,1,4,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Beloit,"Gosnell,Brody",Brody,Gosnell,,53,"Gosnell,Brody","GOSNELL,BRODY",Beloit,BEL,1093-1551,1,0,94,94,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Beloit,"Martinez,Josh",Josh,Martinez,,53,"Martinez,Josh","MARTINEZ,JOSH",Beloit,BEL,1093-1308,1,1,95,95,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Beloit,"Champagne,Aden",Aden,Champagne,,53,"Champagne,Aden","CHAMPAGNE,ADEN",Beloit,BEL,1093-1749,1,0,96,96,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,2,1.0,.0,.0,1,0,5,1,1,0,5,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Beloit,"Rivera,Jurian",Jurian,Rivera,,53,"Rivera,Jurian","RIVERA,JURIAN",Beloit,BEL,1093-1309,1,1,97,97,0,0,DL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,2,1.0,.0,.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,
2026-27,football,Midwest Conference (MWC),mwc,Ripon,"Morris,Jayden",Jayden,Morris,,577,"Morris,Jayden","MORRIS,JAYDEN",Ripon,RIP,1101-3768,1,0,0,0,0,0,LB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,5,5,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
