season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,team_name,team_id,sdrm_id,this_is_softball,pitching_stats,pitching_summary_stats,hitting_stats,fielding_stats,hitting_summary_stats
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Earlham,Axel Kappes,Axel,Kappes,,195,Axel Kappes,0,0EARLHAM,4,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,1,0,0,0,2,0,0,0,1,1.000,2,1.000,14,1,2,0,2,0,0,0,0,0,7.2,9,7,6,7,3,0,0,8.22,35,44,0,2,0,1,0,0,0,1,.400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,1,"2,3","6,11","3,8",0,"5,7",Earlham,EARLHAM,1215-2014,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Earlham,Colm Maceachern,Colm,Maceachern,,195,Colm Maceachern,0,0EARLHAM,4,0,,,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500,0,4,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,"0,2",0,0,2,"0,1",0,0,1,0,0,0,0,"0,1",0,0,1,0,0,0,0,"1,1",0,"0,1",0,0,0,0,5,0,0,0,0,1,0,,,,,,,,,Earlham,EARLHAM,1215-1795,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Earlham,Hans Carter,Hans,Carter,,195,Hans Carter,0,0EARLHAM,2,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,3,1,0,0,0,0,0,0,0,0,0.2,5,5,2,2,1,0,0,67.50,5,5,2,1,0,0,0,0,0,2,.600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,1","1,2","1,2",0,"1,2",Earlham,EARLHAM,1215-1652,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Earlham,Casey Blevins,Casey,Blevins,,195,Casey Blevins,0,0EARLHAM,6,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,5,0,0,0,6,1,0,0,5,1.000,7,.857,33,1,5,2,1,1,1,0,0,0,26.0,17,14,9,18,7,1,2,4.85,110,122,3,2,0,1,0,0,0,8,.300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,22,0,"5,7","1,13","0,2",0,"0,6",Earlham,EARLHAM,1215-1890,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Earlham,Kj Hillhouse,Kj,Hillhouse,,195,Kj Hillhouse,0,0EARLHAM,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,0,1,0,0,0,0,0,0,0,0,0.1,2,2,2,0,0,0,0,54.00,2,4,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"1,1","0,1",0,0,0,Earlham,EARLHAM,1215-1991,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Earlham,Austin Dick,Austin,Dick,,195,Austin Dick,0,0EARLHAM,20,16,,,63,14,17,17,3,2,2,8,0,2,14,7,9,1,0,1,0,0,0,1,0,2,0,0.365,30,74,10,.900,.270,.476,18,35,11,0,0,0,0,0,0,64,.828,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,14,16,"5,19",0.26,5,19,"12,40",0.30,12,40,"10,32",0.31,10,32,"2,5",0.40,2,5,0,0,0,0,"2,11","6,6","24,47",50,0,0,0,1,0,0,0,6,22,0,,,,,,,,,Earlham,EARLHAM,1215-2010,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Earlham,Roman Hite,Roman,Hite,,195,Roman Hite,0,0EARLHAM,1,0,,,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.500,0,2,0,.000,.000,.000,1,0,0,0,0,0,0,0,0,1,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Earlham,EARLHAM,1215-2018,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Earlham,Braeden Lewis,Braeden,Lewis,,195,Braeden Lewis,0,0EARLHAM,12,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,1,0,0,0,6,0,0,0,2,1.000,6,1.000,17,1,0,1,0,0,0,0,0,0,16.1,13,5,3,13,4,0,0,2.76,72,77,3,0,0,1,0,0,0,3,.236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,"2,2","1,4","0,1",0,"0,1",Earlham,EARLHAM,1215-1799,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Earlham,Brock Loveall,Brock,Loveall,,195,Brock Loveall,0,0EARLHAM,4,1,,,5,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0.000,0,5,0,.000,.000,.000,1,2,0,0,0,0,0,0,0,3,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,"0,1",0,0,1,"0,1",0,0,1,"0,1",0,0,1,"0,1",0,0,1,0,0,0,0,"0,1",0,"0,1",0,0,0,0,5,0,0,0,0,1,0,,,,,,,,,Earlham,EARLHAM,1215-1895,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Earlham,Noah Wagster,Noah,Wagster,,195,Noah Wagster,0,0EARLHAM,18,15,,,58,11,21,10,3,0,0,5,0,3,8,3,16,0,0,4,0,0,0,0,0,0,0,0.414,24,70,16,1.000,.362,.414,33,4,2,0,0,0,0,1,0,39,.949,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,7,25,"5,14",0.36,5,14,"12,28",0.43,12,28,"9,24",0.38,9,24,"3,6",0.50,3,6,0,0,0,0,"7,17","7,7","20,36",3,0,0,0,"1,1",1.00,1,1,6,10,0,,,,,,,,,Earlham,EARLHAM,1215-1898,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Earlham,Jake Cane,Jake,Cane,,195,Jake Cane,0,0EARLHAM,4,1,,,4,0,1,1,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.400,2,5,0,.000,.250,.500,5,0,0,0,0,0,0,0,0,5,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,3,"1,4",0.25,1,4,"1,4",0.25,1,4,"1,3",0.33,1,3,"0,2",0,0,2,0,0,0,0,"0,3",0,"2,5",3,0,0,0,13,0,0,0,0,5,0,,,,,,,,,Earlham,EARLHAM,1215-2008,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Earlham,Jacob Stenger,Jacob,Stenger,,195,Jacob Stenger,0,0EARLHAM,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,1,1,0,0,0,0,0,0,0,0,1.0,1,1,0,0,1,0,0,9.00,3,5,0,1,0,1,0,0,0,0,.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,"1,3","0,1",0,"0,1",Earlham,EARLHAM,1215-2009,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Earlham,Max Firestine,Max,Firestine,,195,Max Firestine,0,0EARLHAM,11,8,,,22,1,4,3,1,0,0,0,0,2,8,2,0,0,4,0,0,0,0,0,0,0,0,0.250,5,28,0,.000,.182,.227,48,5,4,4,0,11,4,1,0,57,.930,15,.733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,6,5,"2,9",0.22,2,9,"2,8",0.25,2,8,"2,6",0.33,2,6,"0,1",0,0,1,0,0,0,0,"1,6","0,1","6,11",14,0,0,0,0,0,0,0,4,7,0,,,,,,,,,Earlham,EARLHAM,1215-1892,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Earlham,Cooper Steckel,Cooper,Steckel,,195,Cooper Steckel,0,0EARLHAM,4,0,,,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.000,0,1,0,.000,.000,.000,2,0,0,0,0,0,0,0,0,2,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,,,,,,,Earlham,EARLHAM,1215-2016,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Earlham,Eric Bindus,Eric,Bindus,,195,Eric Bindus,0,0EARLHAM,1,0,,,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.000,0,1,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,1",0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,Earlham,EARLHAM,1215-1783,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Earlham,Garret Odey,Garret,Odey,,195,Garret Odey,0,0EARLHAM,10,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,4,0,0,0,7,1,0,0,4,1.000,8,.875,21,1,0,2,0,3,0,0,0,0,15.0,8,7,5,13,4,1,0,4.20,62,69,0,0,0,2,0,0,0,2,.339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,0,"2,5","0,1","1,1",0,"0,1",Earlham,EARLHAM,1215-1897,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Earlham,Nick Sullivan,Nick,Sullivan,,195,Nick Sullivan,0,0EARLHAM,4,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,3,1,0,0,0,0,0,0,0,0,2.0,3,3,1,0,1,0,0,13.50,8,12,0,1,0,1,0,0,0,0,.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,"0,1","3,4","1,3",0,"1,3",Earlham,EARLHAM,1215-1896,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Earlham,Bryden Morris,Bryden,Morris,,195,Bryden Morris,0,0EARLHAM,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,0,1,0,0,0,0.000,1,.000,3,1,0,0,0,0,0,0,0,0,1.0,1,1,0,0,1,0,0,9.00,5,5,0,0,1,0,0,0,0,0,.600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,"0,1","1,2","2,3",0,"2,3",Earlham,EARLHAM,1215-1989,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Earlham,Cayman Huntsman,Cayman,Huntsman,,195,Cayman Huntsman,0,0EARLHAM,8,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,8,0,0,0,5,4,0,0,9,1.000,9,.556,35,1,7,1,1,0,0,0,0,0,34.0,16,12,12,32,9,0,1,3.18,136,152,2,3,0,0,0,0,0,8,.257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,39,1,"1,6","2,10","0,3",0,"3,9",Earlham,EARLHAM,1215-1793,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Earlham,Jack Briney,Jack,Briney,,195,Jack Briney,0,0EARLHAM,2,-1,,,-5,-2,-4,-2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.800,-3,-5,2,1.000,.800,.600,0,0,0,0,0,1,0,0,0,0,0.000,1,1.000,0,1,0,0,0,0,0,0,0,0,1.1,4,3,3,2,0,0,0,20.25,5,10,0,1,0,0,0,0,0,1,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,"1,2","0,2","0,4",0,"0,1",Earlham,EARLHAM,1215-1653,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Earlham,Eric Echeverria,Eric,Echeverria,,195,Eric Echeverria,0,0EARLHAM,6,1,,,8,1,1,1,1,0,0,2,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0.300,2,10,1,.000,.125,.250,4,2,1,0,0,0,0,0,0,7,.857,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,5,"1,3",0.33,1,3,"0,6",0,0,6,"0,4",0,0,4,"0,3",0,0,3,0,0,0,0,"1,3","1,2","1,6",7,0,0,0,2,0,0,0,2,3,0,,,,,,,,,Earlham,EARLHAM,1215-1987,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Earlham,Vincent Witte,Vincent,Witte,,195,Vincent Witte,0,0EARLHAM,5,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,1,0,0,0,1,0,0,0,1,1.000,1,1.000,8,1,0,1,0,0,0,0,0,0,5.0,7,5,2,4,1,0,2,9.00,28,27,0,2,0,0,0,0,0,1,.286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,1,"0,1","2,3","1,1",0,"1,1",Earlham,EARLHAM,1215-1785,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Franklin,Josh Girvan,Josh,Girvan,,2694,Josh Girvan,0,0FRANKLIN,15,15,,,66,16,19,17,7,0,0,6,0,1,8,1,10,3,1,1,0,0,0,1,1,3,0,0.351,26,75,13,.769,.288,.394,25,29,5,0,0,0,0,8,0,59,.915,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,26,13,"4,12",0.33,4,12,"12,34",0.35,12,34,"9,25",0.36,9,25,"3,10",0.30,3,10,0,0,0,0,"10,24","8,10","22,39",100,0,0,0,0,0,0,0,9,10,0,,,,,,,,,Franklin,FRANKLIN,1034-2706,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Franklin,Dyllan Redmon,Dyllan,Redmon,,2694,Dyllan Redmon,0,0FRANKLIN,24,24,,,69,23,20,24,5,0,0,20,0,16,7,3,3,2,3,4,0,0,0,1,0,1,0,0.514,25,112,5,.600,.290,.362,19,34,6,0,0,0,0,4,0,59,.898,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,18,28,"8,28",0.29,8,28,"15,38",0.39,15,38,"11,29",0.38,11,29,"3,9",0.33,3,9,0,0,0,0,"12,21","10,16","38,55",69,0,0,0,0,0,0,0,11,16,0,,,,,,,,,Franklin,FRANKLIN,1034-2247,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Franklin,Garrett Dehart,Garrett,Dehart,,2694,Garrett Dehart,0,0FRANKLIN,21,21,,,80,26,25,14,10,0,1,16,0,4,16,3,14,1,1,3,0,0,0,1,0,1,0,0.437,38,104,15,.933,.313,.475,35,58,8,0,0,1,0,8,0,101,.921,1,1.000,1,1,0,0,0,0,0,0,0,0,0.1,2,2,2,1,0,0,1,54.00,2,4,1,0,0,0,0,0,0,0,.500,6,3,12,25,"11,28",0.39,11,28,"15,50",0.30,15,50,"6,29",0.21,6,29,"3,4",0.75,3,4,0,0,0,0,"12,20","3,7","27,55",4,0,0,0,0,0,0,0,8,21,0,0,0,0,"0,1",0,"0,1",0,0,Franklin,FRANKLIN,1034-2242,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Franklin,Drew Helton,Drew,Helton,,2694,Drew Helton,0,0FRANKLIN,21,21,,,92,22,40,34,10,0,6,10,1,2,12,6,2,0,0,0,0,0,0,2,0,3,0,0.500,68,104,2,1.000,.435,.739,178,3,1,0,0,0,0,11,0,182,.995,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,17,22,"10,27",0.37,10,27,"25,50",0.50,25,50,"22,37",0.59,22,37,"2,4",0.50,2,4,0,0,0,0,"7,19","5,6","34,55",42,0,0,0,0,0,0,0,3,13,0,,,,,,,,,Franklin,FRANKLIN,1034-2924,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Franklin,Davis Wagner,Davis,Wagner,,2694,Davis Wagner,0,0FRANKLIN,23,19,,,81,19,24,19,5,0,3,8,0,1,16,9,3,1,1,1,0,0,0,0,0,3,0,0.363,38,92,4,.750,.296,.469,28,1,0,0,0,3,2,0,0,29,1.000,5,.600,15,1,0,2,0,1,0,0,0,0,18.2,19,19,14,14,1,0,5,9.16,64,86,5,6,0,2,0,0,1,6,.234,3,2,24,16,"8,31",0.26,8,31,"16,47",0.34,16,47,"12,30",0.40,12,30,"0,7",0,0,7,0,0,0,0,"8,17","5,6","25,51",2,0,0,0,2,0,0,0,6,20,0,18,19,0,"0,2","2,6","0,1",0,"1,2",Franklin,FRANKLIN,1034-2917,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Franklin,Zander Cobb,Zander,Cobb,,2694,Zander Cobb,0,0FRANKLIN,12,4,,,22,2,3,0,0,0,0,4,0,2,5,2,2,0,0,0,0,0,0,0,0,1,0,0.321,3,28,2,1.000,.136,.136,35,3,0,4,0,4,2,0,0,38,1.000,6,.667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,7,6,"1,6",0.17,1,6,"3,16",0.19,3,16,"1,7",0.14,1,7,"1,2",0.50,1,2,0,0,0,0,"1,3",0,"8,17",4,0,0,0,15,0,0,0,3,6,0,,,,,,,,,Franklin,FRANKLIN,1034-2923,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Franklin,Gavin Fields,Gavin,Fields,,2694,Gavin Fields,0,0FRANKLIN,10,8,,,21,5,3,5,1,0,2,6,0,3,12,6,1,0,0,0,0,0,0,1,0,1,0,0.400,10,30,1,1.000,.143,.476,22,7,0,3,0,11,3,0,0,29,1.000,14,.786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,2,"0,8",0,0,8,"2,14",0.14,2,14,"2,10",0.20,2,10,"0,2",0,0,2,0,0,0,0,"2,3","0,5","5,17",6,0,0,0,8,0,0,0,0,13,0,,,,,,,,,Franklin,FRANKLIN,1034-2918,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Franklin,Alex Billman,Alex,Billman,,2694,Alex Billman,0,0FRANKLIN,19,17,,,49,15,14,14,3,0,2,14,0,5,20,6,2,0,2,2,0,0,0,0,0,1,0,0.471,23,72,2,1.000,.286,.469,130,21,0,5,0,34,9,0,0,151,1.000,43,.791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,8,10,"5,13",0.38,5,13,"9,29",0.31,9,29,"7,21",0.33,7,21,"2,6",0.33,2,6,0,0,0,0,"8,15","4,7","20,38",56,0,0,0,1,0,0,0,4,12,0,,,,,,,,,Franklin,FRANKLIN,1034-2662,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Franklin,Nic Deering,Nic,Deering,,2694,Nic Deering,0,0FRANKLIN,21,18,,,62,20,17,10,3,0,0,9,0,8,8,6,9,5,2,1,0,0,0,0,0,0,0,0.425,20,82,14,.643,.274,.323,31,0,1,0,0,0,0,0,0,32,.969,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,22,14,"3,20",0.15,3,20,"10,34",0.29,10,34,"7,22",0.32,7,22,"1,5",0.20,1,5,0,0,0,0,"6,20","5,12","25,43",146,0,0,0,4,0,0,0,4,22,0,,,,,,,,,Franklin,FRANKLIN,1034-2664,False,,,,,
2026-27,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Franklin,Noah Loveall,Noah,Loveall,,2694,Noah Loveall,0,0FRANKLIN,19,17,,,57,18,16,17,3,0,6,11,0,1,16,11,2,1,1,1,0,0,0,2,0,2,0,0.400,37,71,3,.667,.281,.649,8,1,3,0,0,0,0,0,0,12,.750,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,13,11,"2,15",0.13,2,15,"9,32",0.28,9,32,"5,22",0.23,5,22,"2,6",0.33,2,6,0,0,0,0,"5,13","5,8","17,38",4,0,0,0,10,0,0,0,4,13,0,,,,,,,,,Franklin,FRANKLIN,1034-2920,False,,,,,
