season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,code,year,offensive_position,defensive_position,active,rush_stats,pass_stats,receiving_stats,punt_stats,kickoff_stats,fieldgoal_stats,pat_stats,defense_stats_interception_return_yards,defense_stats_unassisted_tackles,defense_stats_assisted_tackles,defense_stats_tackles,defense_stats_total_tackles,defense_stats_tackles_for_loss,defense_stats_tackles_for_loss_per_game,defense_stats_tackles_per_game,defense_stats_unassisted_tackles_for_loss,defense_stats_assisted_tackles_for_loss,defense_stats_tackle_yards_for_loss,defense_stats_sacks,defense_stats_unassisted_sacks,defense_stats_assisted_sacks,defense_stats_sack_yards_for_loss,defense_stats_pass_breakups,defense_stats_fumbles_forced,defense_stats_quarterback_hurries,defense_stats_safeties_scored,defense_stats_blocked_kicks,defense_stats_fumbles_recovered,defense_stats_fumble_return_yards,defense_stats_interceptions,defense_stats_passes_defended,kickreturn_stats,puntreturn_stats,interception_return_stats,fumblereturn_stats,fumble_stats,scoring_stats,receiving_stats_number,receiving_stats_yards,receiving_stats_touchdowns,receiving_stats_longest_reception,receiving_stats_avg_per_reception,kickreturn_stats_number,kickreturn_stats_yards,kickreturn_stats_touchdowns,kickreturn_stats_longest_kickoff_return,kickreturn_stats_avg_per_return,scoring_stats_pat_kicks,scoring_stats_touchdowns,scoring_stats_fieldgoals,scoring_stats_safeties,scoring_stats_pat_rushes,scoring_stats_pat_receptions,scoring_stats_pat_kick_returns,scoring_stats_pat_fumble_returns,scoring_stats_rouges,scoring_stats_points,scoring_stats_all_points,scoring_stats_points_per_game,rush_stats_attempts,rush_stats_net_yards,rush_stats_yards_gained,rush_stats_yards_lost,rush_stats_touchdowns,rush_stats_longest_rush,rush_stats_avg_per_play,rush_stats_avg_per_game,defense_stats,interception_return_stats_number,interception_return_stats_yards,interception_return_stats_touchdowns,interception_return_stats_longest,interception_return_stats_avg_per_return,kickoff_stats_number,kickoff_stats_yards,kickoff_stats_out_of_bounds,kickoff_stats_touchbacks,kickoff_stats_avg_per_kickoff,puntreturn_stats_number,puntreturn_stats_yards,puntreturn_stats_touchdowns,puntreturn_stats_longest_punt_return,puntreturn_stats_avg_per_return,pass_stats_yards_lost_by_sacks,pass_stats_sacked,pass_stats_longest_pass,pass_stats_touchdowns,pass_stats_yards,pass_stats_interceptions,pass_stats_attempts,pass_stats_completions,pass_stats_efficiency,pass_stats_avg_per_pass,pass_stats_avg_per_catch,pass_stats_avg_per_game,pat_stats_kick_attempts,pat_stats_kicks_made,pat_stats_rush_attempts,pat_stats_rushes_made,pat_stats_pass_attempts,pat_stats_passes_made,pat_stats_reception_attempts,pat_stats_receptions_made,pat_stats_defensive_return_attempts,pat_stats_defensive_returns_made,pat_stats_defensive_blocked_kick_return_attempts,pat_stats_devensive_blocked_kick_returns_made,fieldgoal_stats_made,fieldgoal_stats_attempts,fieldgoal_stats_longest_fieldgoal,fieldgoal_stats_blocked,fieldgoal_stats_percentage,fumblereturn_stats_number,fumblereturn_stats_yards,fumblereturn_stats_touchdowns,fumblereturn_stats_longest_interception_return,fumble_stats_number,fumble_stats_number_lost,punt_stats_number,punt_stats_yards,punt_stats_longest_punt,punt_stats_blocked,punt_stats_touchbacks,punt_stats_fair_catches,punt_stats_fifty_plus_yards,punt_stats_inside_twenty,punt_stats_avg_per_punt,composite_score,global_rank,rating
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,"Washington,Corey",Corey,Washington,,30037,"Washington,Corey","WASHINGTON,COREY",Trine,TRI,1091-4299,1,1,7,7,0,0,DB,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8523673828381912,295,63
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Hope,"Knapp,Connor",Connor,Knapp,,286,"Knapp,Connor","KNAPP,CONNOR",Hope,HOP,1087-3808,1,0,0,1A,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,9,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8681115963903494,296,63
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Hope,"Markee,Charlie",Charlie,Markee,,286,"Markee,Charlie","MARKEE,CHARLIE",Hope,HOP,1087-3836,1,0,80,80,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,9,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8681115963903494,297,63
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Albion,"Sutton,Sherron",Sherron,Sutton,,15,"Sutton,Sherron","SUTTON,SHERRON",Albion,AC,1084-4049,1,0,2,2,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,9,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8681115963903494,298,63
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Calvin,"Anderson,Seth",Seth,Anderson,,114,"Anderson,Seth","ANDERSON,SETH",Calvin,CAL,1086-2387,1,0,8,8,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,4,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8963396816940852,299,63
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Kalamazoo,"Johnston,Hayden",Hayden,Johnston,,326,"Johnston,Hayden","JOHNSTON,HAYDEN",Kalamazoo,KAL,1088-1800,1,1,84,84,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,8,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8963396816940852,300,62
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Calvin,"Van Dellen,Edward",Edward,Van Dellen,,114,"Van Dellen,Edward","VAN DELLEN,EDWARD",Calvin,CAL,1086-2823,1,0,84,84,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,7,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9245677669978207,301,62
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Alma,"Sanders,Nathan",Nathan,Sanders,,21,"Sanders,Nathan","SANDERS,NATHAN",Alma,ALM,1085-3788,1,1,11,2N,0,0,DB,0,,,,,,,,0,3,3,6,6,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9444169858172149,302,62
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,"Thompson,Macrae",Macrae,Thompson,,30037,"Thompson,Macrae","THOMPSON,MACRAE",Trine,TRI,1091-5714,1,0,23,2D,0,RB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,11,1,0,6,3.3,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9567529737501597,303,62
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Adrian,"Wesner,Nolan",Nolan,Wesner,,4,"Wesner,Nolan","WESNER,NOLAN",Adrian,ADR,1083-14578,1,0,87,87,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,5,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9810239376052923,304,62
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,"Holmes,Isiaha",Isiaha,Holmes,,30037,"Holmes,Isiaha","HOLMES,ISIAHA",Trine,TRI,1091-5183,1,0,8,8,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.009252022909028,305,62
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Hope,"VanderVeen,Eli",Eli,VanderVeen,,286,"VanderVeen,Eli","VANDERVEEN,ELI",Hope,HOP,1087-3252,1,1,1,1,0,WR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.009252022909028,306,62
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Hope,"Cassise,Dom",Dom,Cassise,,286,"Cassise,Dom","CASSISE,DOM",Hope,HOP,1087-3828,1,1,12,12,0,0,LB,0,,,,,,,,0,0,0,0,0,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,-1.0163013218222732,307,62
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Adrian,"Kelbert,Drew",Drew,Kelbert,,4,"Kelbert,Drew","KELBERT,DREW",Adrian,ADR,1083-6846,1,0,83,83,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0374801082127636,308,62
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Calvin,"Escobedo,Noah",Noah,Escobedo,,114,"Escobedo,Noah","ESCOBEDO,NOAH",Calvin,CAL,1086-3098,1,0,12,12,0,QB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7,0,7,0,1,1,158.8,7.00,7.00,7.0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,-1.056724834216287,309,61
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Albion,"Potter,Jayden",Jayden,Potter,,15,"Potter,Jayden","POTTER,JAYDEN",Albion,AC,1084-4041,1,0,1,1P,0,0,DB,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2,23,0,20,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0598372230062447,310,61
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Kalamazoo,"Paquin,Aidan",Aidan,Paquin,,326,"Paquin,Aidan","PAQUIN,AIDAN",Kalamazoo,KAL,1088-2061,1,1,27,27,0,0,DB,0,,,,,,,,0,1,1,2,2,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-1,0,0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0822477799845762,311,61
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Albion,"Davey,Connor",Connor,Davey,,15,"Davey,Connor","DAVEY,CONNOR",Albion,AC,1084-3493,1,0,17,17,0,TE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.093936278820235,312,61
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Kalamazoo,"Alsafadi,Mahmoud",Mahmoud,Alsafadi,,326,"Alsafadi,Mahmoud","ALSAFADI,MAHMOUD",Kalamazoo,KAL,1088-1779,1,0,94,94,0,0,DE,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.109896073124428,313,61
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,"Brooks,Doren",Doren,Brooks,,30037,"Brooks,Doren","BROOKS,DOREN",Trine,TRI,1091-5608,1,0,94,94,0,0,DE,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.109896073124428,314,61
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Olivet,Caleb McCoy,Caleb,McCoy,,525,Caleb McCoy,"MCCOY,CALEB",Olivet,OLIVET,0,1,0,53,53,0,0,0,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.109896073124428,315,61
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Kalamazoo,"Cetnar,Jace",Jace,Cetnar,,326,"Cetnar,Jace","CETNAR,JACE",Kalamazoo,KAL,1088-2248,1,0,20,20,0,WR,0,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.109896073124428,316,61
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Olivet,Charles Anderson,Charles,Anderson,,525,Charles Anderson,"ANDERSON,CHARLES",Olivet,OLIVET,0,1,1,97,97,0,0,DL,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.109896073124428,317,61
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Hope,"Collins,Bryce",Bryce,Collins,,286,"Collins,Bryce","COLLINS,BRYCE",Hope,HOP,1087-3534,1,0,19,19,0,0,CB,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.109896073124428,318,60
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,"Davy,Jackson",Jackson,Davy,,30037,"Davy,Jackson","DAVY,JACKSON",Trine,TRI,1091-5630,1,0,19,19,0,0,DB,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.109896073124428,319,60
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Albion,"Dedrick,Robbie",Robbie,Dedrick,,15,"Dedrick,Robbie","DEDRICK,ROBBIE",Albion,AC,1084-4001,1,0,35,3D,0,0,LB,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.109896073124428,320,60
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Alma,"Drone,Khalil",Khalil,Drone,,21,"Drone,Khalil","DRONE,KHALIL",Alma,ALM,1085-3349,1,0,94,5A,0,0,DL,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.109896073124428,321,60
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Hope,"Feeney,Rutger",Rutger,Feeney,,286,"Feeney,Rutger","FEENEY,RUTGER",Hope,HOP,1087-4429,1,0,1,1D,0,0,S,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.109896073124428,322,60
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Hope,"Fisher,Caleb",Caleb,Fisher,,286,"Fisher,Caleb","FISHER,CALEB",Hope,HOP,1087-3537,1,1,63,63,0,OL,0,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.109896073124428,323,60
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Kalamazoo,"Fortino,Drew",Drew,Fortino,,326,"Fortino,Drew","FORTINO,DREW",Kalamazoo,KAL,1088-1925,1,1,14,14,0,0,LB,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.109896073124428,324,60
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Calvin,"Gallo,Samuel",Samuel,Gallo,,114,"Gallo,Samuel","GALLO,SAMUEL",Calvin,CAL,1086-2791,1,0,9,0J,0,0,DL,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.109896073124428,325,60
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Adrian,"Gonzales,Cole",Cole,Gonzales,,4,"Gonzales,Cole","GONZALES,COLE",Adrian,ADR,1083-6828,1,0,45,45,0,0,LB,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.109896073124428,326,60
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Adrian,"Harris,Rodney",Rodney,Harris,,4,"Harris,Rodney","HARRIS,RODNEY",Adrian,ADR,1083-14518,1,1,6,6A,0,0,DL,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.109896073124428,327,59
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Olivet,Izelle Brown,Izelle,Brown,,525,Izelle Brown,"BROWN,IZELLE",Olivet,OLIVET,0,1,0,28,28,0,0,0,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.109896073124428,328,59
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Adrian,"Jenzen,Abram",Abram,Jenzen,,4,"Jenzen,Abram","JENZEN,ABRAM",Adrian,ADR,1083-14532,1,0,93,93,0,0,DL,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.109896073124428,329,59
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,"Johnson,Nick",Nick,Johnson,,30037,"Johnson,Nick","JOHNSON,NICK",Trine,TRI,1091-5587,1,0,54,54,0,0,DL,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.109896073124428,330,59
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,"Johnson,Treyvion",Treyvion,Johnson,,30037,"Johnson,Treyvion","JOHNSON,TREYVION",Trine,TRI,1091-5658,1,0,1,1A,0,0,DB,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.109896073124428,331,59
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,"Jones Anderson,Zy'lon",Zy'lon,Jones Anderson,,30037,"Jones Anderson,Zy'lon","JONES ANDERSON,ZY'LON",Trine,TRI,1091-5105,1,0,21,21,0,0,DB,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.109896073124428,332,59
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Kalamazoo,"Kurowski,John",John,Kurowski,,326,"Kurowski,John","KUROWSKI,JOHN",Kalamazoo,KAL,1088-1933,1,0,11,1W,0,WR,0,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.109896073124428,333,59
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Calvin,"Lacy,Imari",Imari,Lacy,,114,"Lacy,Imari","LACY,IMARI",Calvin,CAL,1086-2454,1,0,99,9J,0,0,DL,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,-1.109896073124428,334,59
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,"Larkin,TyRonn",TyRonn,Larkin,,30037,"Larkin,TyRonn","LARKIN,TYRONN",Trine,TRI,1091-4624,1,1,14,14,0,0,DB,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.109896073124428,335,59
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Calvin,"Lewis,Jaden",Jaden,Lewis,,114,"Lewis,Jaden","LEWIS,JADEN",Calvin,CAL,1086-2940,1,0,57,57,0,0,DE,0,,,,,,,,0,0,1,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.109896073124428,336,58
2026-27,football,Michigan Intercollegiate Athletic Association (MIAA),miaa,Calvin,"Markvluwer,Peter",Peter,Markvluwer,,114,"Markvluwer,Peter","MARKVLUWER,PETER",Calvin,CAL,1086-2473,1,1,95,95,0,0,DL,0,,,,,,,,0,1,0,1,1,.0,.0,.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.109896073124428,337,58
