conference_code,conference,season,team,player_name,first_name,last_name,gp,mpg,ppg,rpg,apg,spg,bpg,tov_pg,class_year,position,mp_total,pts_total,reb_total,ast_total,stl_total,blk_total,tov_total,fgm,fga,fg_pct,tpm,tpa,tp_pct,ftm,fta,ft_pct
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Macalester,"Aguillon,Joaquin",Joaquin,Aguillon,25,33.28,8.64,4.2,4.28,1.16,0.48,2.4,0.0,G,832.0,216.0,105.0,107.0,29.0,12.0,60.0,86.0,199.0,0.43,23.0,73.0,0.32,21.0,35.0,0.6
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Macalester,"Myer,Lucas",Lucas,Myer,18,16.72222222222222,3.56,2.11,0.83,0.22,0.17,0.5,0.0,G,301.0,64.0,38.0,15.0,4.0,3.0,9.0,24.0,47.0,0.51,6.0,20.0,0.3,10.0,15.0,0.67
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Macalester,"Walther,Owen",Owen,Walther,25,25.76,9.08,2.36,0.84,0.36,0.04,0.56,0.0,G,644.0,227.0,59.0,21.0,9.0,1.0,14.0,74.0,194.0,0.38,68.0,178.0,0.38,11.0,12.0,0.92
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Macalester,"Brush,Ryan",Ryan,Brush,21,18.38095238095238,7.57,2.24,1.29,0.62,0.05,0.8095238095238095,0.0,F,386.0,159.0,47.0,27.0,13.0,1.0,17.0,54.0,166.0,0.33,37.0,111.0,0.33,14.0,18.0,0.78
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Macalester,"Davis,Logan",Logan,Davis,0,,0.0,0.0,0.0,0.0,0.0,,0.0,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Macalester,"Hamburge,Noah",Noah,Hamburge,25,25.92,8.72,3.52,1.48,0.96,0.08,1.52,0.0,G,648.0,218.0,88.0,37.0,24.0,2.0,38.0,74.0,198.0,0.37,49.0,141.0,0.35,21.0,27.0,0.78
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Macalester,"Jilla,Kyle",Kyle,Jilla,22,28.59090909090909,5.23,6.32,1.68,0.73,0.23,2.0454545454545454,0.0,G,629.0,115.0,139.0,37.0,16.0,5.0,45.0,39.0,114.0,0.34,14.0,52.0,0.27,23.0,45.0,0.51
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Macalester,"Diaz,Javier",Javier,Diaz,25,12.76,8.28,3.36,0.48,0.28,0.2,1.76,0.0,F,319.0,207.0,84.0,12.0,7.0,5.0,44.0,86.0,148.0,0.58,11.0,28.0,0.39,24.0,34.0,0.71
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Macalester,"Sahely,Gabriel",Gabriel,Sahely,21,5.428571428571429,1.81,0.9,0.14,0.1,0.0,0.5238095238095238,0.0,F,114.0,38.0,19.0,3.0,2.0,0.0,11.0,11.0,30.0,0.37,8.0,20.0,0.4,8.0,16.0,0.5
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Macalester,"Feller,Jaden",Jaden,Feller,7,4.428571428571429,2.43,0.71,0.0,0.0,0.14,0.7142857142857143,0.0,F,31.0,17.0,5.0,0.0,0.0,1.0,5.0,4.0,11.0,0.36,2.0,3.0,0.67,7.0,12.0,0.58
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Macalester,"Cherkasky,Micah",Micah,Cherkasky,3,3.3333333333333335,0.0,0.33,0.33,0.33,0.0,0.3333333333333333,0.0,G,10.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Concordia,"Courneya,Justin",Justin,Courneya,27,25.62962962962963,4.93,1.52,2.07,0.48,0.11,1.2962962962962965,0.0,G,692.0,133.0,41.0,56.0,13.0,3.0,35.0,42.0,133.0,0.32,23.0,81.0,0.28,26.0,29.0,0.9
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Concordia,"Schell,Payton",Payton,Schell,27,31.333333333333332,13.7,4.26,1.63,1.07,1.96,1.0740740740740742,0.0,G,846.0,370.0,115.0,44.0,29.0,53.0,29.0,119.0,277.0,0.43,59.0,153.0,0.39,73.0,94.0,0.78
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Concordia,"Guida,Grady",Grady,Guida,0,,0.0,0.0,0.0,0.0,0.0,,0.0,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Concordia,"Franson,Alex",Alex,Franson,27,18.555555555555557,4.0,1.81,1.74,0.78,0.11,1.2592592592592593,0.0,G,501.0,108.0,49.0,47.0,21.0,3.0,34.0,39.0,103.0,0.38,16.0,52.0,0.31,14.0,27.0,0.52
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Concordia,"Musland,Max",Max,Musland,19,6.421052631578948,0.79,0.42,0.32,0.26,0.05,0.2105263157894736,0.0,G,122.0,15.0,8.0,6.0,5.0,1.0,4.0,4.0,16.0,0.25,3.0,12.0,0.25,4.0,4.0,1.0
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Concordia,"Belka,Peyton",Peyton,Belka,27,35.44444444444444,12.04,2.85,3.26,0.96,0.22,2.185185185185185,0.0,G,957.0,325.0,77.0,88.0,26.0,6.0,59.0,104.0,262.0,0.4,65.0,174.0,0.37,52.0,60.0,0.87
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Concordia,"Baack,Nathan",Nathan,Baack,13,2.5384615384615383,0.46,0.31,0.08,0.0,0.0,0.0769230769230769,0.0,F,33.0,6.0,4.0,1.0,0.0,0.0,1.0,3.0,11.0,0.27,0.0,6.0,0.0,0.0,0.0,0.0
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Concordia,"Andersen,Grant",Grant,Andersen,14,2.7857142857142856,0.57,0.57,0.29,0.07,0.0,0.1428571428571428,0.0,F,39.0,8.0,8.0,4.0,1.0,0.0,2.0,2.0,9.0,0.22,0.0,1.0,0.0,4.0,7.0,0.57
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Concordia,"Loge,Jackson",Jackson,Loge,27,32.03703703703704,14.63,10.37,2.19,0.96,1.11,1.5925925925925926,0.0,F,865.0,395.0,280.0,59.0,26.0,30.0,43.0,165.0,296.0,0.56,0.0,0.0,0.0,65.0,137.0,0.47
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Concordia,"Greene,Aiden",Aiden,Greene,19,4.0,0.95,0.84,0.16,0.05,0.0,0.2105263157894736,0.0,G,76.0,18.0,16.0,3.0,1.0,0.0,4.0,8.0,15.0,0.53,2.0,7.0,0.29,0.0,0.0,0.0
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Concordia,"Holzer,Cole",Cole,Holzer,26,16.192307692307693,5.15,3.88,1.31,0.58,0.27,1.1153846153846154,0.0,F,421.0,134.0,101.0,34.0,15.0,7.0,29.0,47.0,99.0,0.47,7.0,24.0,0.29,33.0,50.0,0.66
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Concordia,"Cook,Jacob",Jacob,Cook,26,34.53846153846154,21.46,11.08,3.35,1.04,0.58,2.5384615384615383,0.0,F,898.0,558.0,288.0,87.0,27.0,15.0,66.0,214.0,412.0,0.52,35.0,88.0,0.4,95.0,116.0,0.82
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Bethel,"Gingras,Sam",Sam,Gingras,24,26.125,11.25,3.79,1.79,0.58,0.38,1.7916666666666667,0.0,G,627.0,270.0,91.0,43.0,14.0,9.0,43.0,106.0,194.0,0.55,15.0,48.0,0.31,43.0,52.0,0.83
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Bethel,"Strand,Micah",Micah,Strand,5,0.8,0.2,0.0,0.0,0.2,0.0,0.0,0.0,G,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Bethel,"Rosendahl,Caleb",Caleb,Rosendahl,25,17.24,2.24,2.88,1.6,0.36,0.04,1.04,0.0,G,431.0,56.0,72.0,40.0,9.0,1.0,26.0,24.0,55.0,0.44,4.0,13.0,0.31,4.0,15.0,0.27
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Bethel,"Strand,Evan",Evan,Strand,15,6.533333333333333,0.6,1.13,0.53,0.27,0.0,0.5333333333333333,0.0,G,98.0,9.0,17.0,8.0,4.0,0.0,8.0,3.0,13.0,0.23,0.0,4.0,0.0,3.0,5.0,0.6
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Bethel,"Kaul,AJ",AJ,Kaul,22,16.272727272727273,4.86,1.05,0.77,0.23,0.09,0.5454545454545454,0.0,G,358.0,107.0,23.0,17.0,5.0,2.0,12.0,34.0,87.0,0.39,32.0,83.0,0.39,7.0,9.0,0.78
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Bethel,"Mattes,Adam",Adam,Mattes,25,20.96,6.72,2.56,1.0,0.2,0.12,0.92,0.0,G,524.0,168.0,64.0,25.0,5.0,3.0,23.0,68.0,146.0,0.47,22.0,63.0,0.35,10.0,22.0,0.45
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Bethel,"Charbonneau,Jack",Jack,Charbonneau,25,23.92,9.68,6.2,1.2,0.48,0.44,1.2,0.0,F,598.0,242.0,155.0,30.0,12.0,11.0,30.0,103.0,179.0,0.58,3.0,18.0,0.17,33.0,51.0,0.65
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Bethel,"Murray,Evan",Evan,Murray,19,6.052631578947368,1.79,1.16,0.16,0.05,0.05,0.3684210526315789,0.0,G,115.0,34.0,22.0,3.0,1.0,1.0,7.0,10.0,23.0,0.43,5.0,14.0,0.36,9.0,12.0,0.75
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Bethel,"Jacobson,Luke",Luke,Jacobson,0,,0.0,0.0,0.0,0.0,0.0,,0.0,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Bethel,"Zoa,Dominic",Dominic,Zoa,2,2.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,G,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Bethel,"Rosendahl,Jack",Jack,Rosendahl,10,4.3,1.3,1.0,0.2,0.0,0.1,0.3,0.0,G,43.0,13.0,10.0,2.0,0.0,1.0,3.0,4.0,16.0,0.25,1.0,7.0,0.14,4.0,6.0,0.67
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Bethel,"Leafblad,Soren",Soren,Leafblad,7,1.2857142857142858,1.29,0.14,0.0,0.0,0.0,0.0,0.0,G,9.0,9.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,0.75,3.0,4.0,0.75,0.0,0.0,0.0
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Bethel,"Schradle,JT",JT,Schradle,13,12.076923076923077,2.46,1.92,0.92,0.08,0.15,1.0,0.0,F,157.0,32.0,25.0,12.0,1.0,2.0,13.0,13.0,31.0,0.42,2.0,10.0,0.2,4.0,6.0,0.67
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Bethel,"Burke,Nick",Nick,Burke,24,33.25,17.29,6.21,2.96,0.71,0.17,3.0416666666666665,0.0,G,798.0,415.0,149.0,71.0,17.0,4.0,73.0,126.0,278.0,0.45,43.0,124.0,0.35,120.0,154.0,0.78
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Bethel,"Schmitz,Blake",Blake,Schmitz,22,31.818181818181817,14.73,5.0,2.0,1.27,0.73,2.090909090909091,0.0,G,700.0,324.0,110.0,44.0,28.0,16.0,46.0,126.0,254.0,0.5,39.0,97.0,0.4,33.0,45.0,0.73
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Bethel,"Neubert,Jay",Jay,Neubert,21,28.0,10.62,2.81,1.43,0.71,0.14,0.9047619047619048,0.0,G,588.0,223.0,59.0,30.0,15.0,3.0,19.0,78.0,197.0,0.4,29.0,99.0,0.29,38.0,58.0,0.66
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Bethel,"Peterson,Connor",Connor,Peterson,2,7.5,5.0,2.5,0.0,0.5,0.5,0.5,0.0,F,15.0,10.0,5.0,0.0,1.0,1.0,1.0,4.0,7.0,0.57,0.0,1.0,0.0,2.0,2.0,1.0
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Bethel,"Neubauer,Berkley",Berkley,Neubauer,0,,0.0,0.0,0.0,0.0,0.0,,0.0,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Bethel,"Lundeen,Kenzie",Kenzie,Lundeen,0,,0.0,0.0,0.0,0.0,0.0,,0.0,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Bethel,"Duininck,Colette",Colette,Duininck,0,,0.0,0.0,0.0,0.0,0.0,,0.0,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Bethel,"Schmitz,Elly",Elly,Schmitz,0,,0.0,0.0,0.0,0.0,0.0,,0.0,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Bethel,"Kaluza,Erin",Erin,Kaluza,0,,0.0,0.0,0.0,0.0,0.0,,0.0,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Bethel,"Schermann,Lexi",Lexi,Schermann,0,,0.0,0.0,0.0,0.0,0.0,,0.0,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Bethel,"Penke,Rosalie",Rosalie,Penke,0,,0.0,0.0,0.0,0.0,0.0,,0.0,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,St. Olaf,"Tostrud,Luther",Luther,Tostrud,26,22.23076923076923,3.42,3.88,1.77,1.04,0.35,0.5384615384615384,0.0,G,578.0,89.0,101.0,46.0,27.0,9.0,14.0,31.0,78.0,0.4,23.0,61.0,0.38,4.0,8.0,0.5
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,St. Olaf,"Willis,Chris",Chris,Willis,25,16.36,5.44,1.8,1.6,0.64,0.0,0.36,0.0,G,409.0,136.0,45.0,40.0,16.0,0.0,9.0,47.0,103.0,0.46,15.0,47.0,0.32,27.0,41.0,0.66
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,St. Olaf,"Aarness,Mason",Mason,Aarness,7,3.7142857142857144,1.43,0.29,0.14,0.43,0.0,0.2857142857142857,0.0,G,26.0,10.0,2.0,1.0,3.0,0.0,2.0,4.0,5.0,0.8,1.0,1.0,1.0,1.0,4.0,0.25
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,St. Olaf,"Uhl,AJ",AJ,Uhl,25,29.68,14.64,6.88,2.24,0.56,0.84,1.64,0.0,F,742.0,366.0,172.0,56.0,14.0,21.0,41.0,155.0,299.0,0.52,20.0,66.0,0.3,36.0,56.0,0.64
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,St. Olaf,"Lamb,Rex",Rex,Lamb,26,28.23076923076923,13.88,2.81,1.73,0.81,0.31,1.6923076923076923,0.0,G,734.0,361.0,73.0,45.0,21.0,8.0,44.0,128.0,262.0,0.49,58.0,131.0,0.44,47.0,58.0,0.81
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,St. Olaf,"Carney,Kael",Kael,Carney,5,1.8,0.4,0.2,0.0,0.0,0.0,0.0,0.0,G,9.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,0.13,0.0,4.0,0.0,0.0,0.0,0.0
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,St. Olaf,"Carlson,Cooper",Cooper,Carlson,21,10.38095238095238,2.86,1.43,0.48,0.57,0.0,0.6190476190476191,0.0,G,218.0,60.0,30.0,10.0,12.0,0.0,13.0,26.0,55.0,0.47,4.0,16.0,0.25,4.0,6.0,0.67
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,St. Olaf,"Frigstad,Jack",Jack,Frigstad,5,3.0,1.6,0.8,0.0,0.2,0.0,0.0,0.0,G,15.0,8.0,4.0,0.0,1.0,0.0,0.0,2.0,6.0,0.33,1.0,4.0,0.25,3.0,4.0,0.75
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,St. Olaf,"Roche,Liam",Liam,Roche,22,15.545454545454543,3.59,1.77,1.23,0.09,0.14,1.2272727272727273,0.0,F,342.0,79.0,39.0,27.0,2.0,3.0,27.0,27.0,90.0,0.3,6.0,31.0,0.19,19.0,21.0,0.9
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,St. Olaf,"Kraay,Max",Max,Kraay,25,20.32,7.4,3.04,1.44,0.44,0.36,0.56,0.0,G,508.0,185.0,76.0,36.0,11.0,9.0,14.0,66.0,164.0,0.4,32.0,94.0,0.34,21.0,30.0,0.7
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,St. Olaf,"Kirk,Kobe",Kobe,Kirk,26,32.69230769230769,18.73,4.08,1.5,1.04,1.23,1.3076923076923077,0.0,G,850.0,487.0,106.0,39.0,27.0,32.0,34.0,169.0,385.0,0.44,41.0,148.0,0.28,108.0,131.0,0.82
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,St. Olaf,"Siotas,Giorgos",Giorgos,Siotas,3,2.0,1.0,0.67,0.0,0.0,0.0,0.0,0.0,G,6.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,St. Olaf,"Madigan,Liam",Liam,Madigan,26,22.923076923076923,5.88,6.12,2.69,0.73,0.23,1.3461538461538465,0.0,G,596.0,153.0,159.0,70.0,19.0,6.0,35.0,65.0,143.0,0.45,12.0,39.0,0.31,11.0,14.0,0.79
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,St. Olaf,"Polasky,James",James,Polasky,4,2.5,0.75,0.75,0.25,0.0,0.0,0.5,0.0,F,10.0,3.0,3.0,1.0,0.0,0.0,2.0,1.0,3.0,0.33,1.0,3.0,0.33,0.0,0.0,0.0
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,St. Olaf,"Kirk,Colin",Colin,Kirk,5,3.4,1.8,1.6,0.2,0.2,0.0,0.2,0.0,F,17.0,9.0,8.0,1.0,1.0,0.0,1.0,3.0,5.0,0.6,0.0,1.0,0.0,3.0,5.0,0.6
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,St. Olaf,"Strinmoen,Jaxon",Jaxon,Strinmoen,24,6.875,0.58,1.17,0.46,0.17,0.13,0.2083333333333333,0.0,G,165.0,14.0,28.0,11.0,4.0,3.0,5.0,5.0,21.0,0.24,0.0,7.0,0.0,4.0,6.0,0.67
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Carleton,"Averill,Tobias",Tobias,Averill,26,31.423076923076923,8.88,4.81,2.12,1.04,0.35,1.7692307692307692,0.0,G,817.0,231.0,125.0,55.0,27.0,9.0,46.0,76.0,214.0,0.36,36.0,133.0,0.27,43.0,57.0,0.75
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Carleton,"Koelling,Sam",Sam,Koelling,26,30.615384615384617,14.5,7.65,1.35,0.77,0.85,1.4615384615384617,0.0,F,796.0,377.0,199.0,35.0,20.0,22.0,38.0,141.0,256.0,0.55,32.0,88.0,0.36,63.0,80.0,0.79
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Carleton,"Norsman,George",George,Norsman,23,10.347826086956522,4.39,1.43,0.39,0.09,0.17,0.9130434782608696,0.0,F,238.0,101.0,33.0,9.0,2.0,4.0,21.0,36.0,60.0,0.6,1.0,1.0,1.0,28.0,38.0,0.74
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Carleton,"Drake,Matt",Matt,Drake,26,33.53846153846154,19.42,2.81,2.15,0.77,0.04,2.730769230769231,0.0,G,872.0,505.0,73.0,56.0,20.0,1.0,71.0,168.0,359.0,0.47,54.0,124.0,0.44,115.0,131.0,0.88
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Carleton,"Hayes,Tysen",Tysen,Hayes,25,9.76,2.04,2.04,0.24,0.08,0.16,0.4,0.0,F,244.0,51.0,51.0,6.0,2.0,4.0,10.0,18.0,61.0,0.3,14.0,52.0,0.27,1.0,4.0,0.25
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Carleton,"Xiang,Josh",Josh,Xiang,10,2.9,1.0,0.4,0.1,0.1,0.0,0.2,0.0,G,29.0,10.0,4.0,1.0,1.0,0.0,2.0,3.0,11.0,0.27,2.0,8.0,0.25,2.0,4.0,0.5
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Carleton,"Weber,Andrew",Andrew,Weber,21,11.38095238095238,1.29,1.24,0.86,0.33,0.0,0.3809523809523809,0.0,G,239.0,27.0,26.0,18.0,7.0,0.0,8.0,10.0,31.0,0.32,6.0,23.0,0.26,1.0,2.0,0.5
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Carleton,"Kaba,Omar",Omar,Kaba,21,17.428571428571427,3.67,3.29,0.81,0.57,0.81,0.9047619047619048,0.0,F,366.0,77.0,69.0,17.0,12.0,17.0,19.0,29.0,47.0,0.62,0.0,1.0,0.0,19.0,37.0,0.51
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Carleton,"Engelberg,Josh",Josh,Engelberg,26,33.03846153846154,15.12,3.85,2.35,1.0,0.19,2.076923076923077,0.0,G,859.0,393.0,100.0,61.0,26.0,5.0,54.0,143.0,307.0,0.47,34.0,101.0,0.34,73.0,90.0,0.81
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Carleton,"Pierre-Louis,Marcel",Marcel,Pierre-Louis,19,8.31578947368421,1.26,2.32,0.26,0.05,0.26,0.5789473684210527,0.0,F,158.0,24.0,44.0,5.0,1.0,5.0,11.0,10.0,22.0,0.45,0.0,0.0,0.0,4.0,10.0,0.4
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Carleton,"Breall,Will",Will,Breall,16,6.375,1.5,0.69,0.19,0.19,0.06,0.5625,0.0,G,102.0,24.0,11.0,3.0,3.0,1.0,9.0,9.0,30.0,0.3,4.0,20.0,0.2,2.0,3.0,0.67
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Carleton,"Russ,James",James,Russ,5,2.2,1.6,1.0,0.0,0.0,0.0,0.0,0.0,F,11.0,8.0,5.0,0.0,0.0,0.0,0.0,4.0,5.0,0.8,0.0,0.0,0.0,0.0,2.0,0.0
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Carleton,"Smith,Patrick",Patrick,Smith,23,18.60869565217391,5.43,5.57,1.7,0.65,0.26,1.0869565217391304,0.0,F,428.0,125.0,128.0,39.0,15.0,6.0,25.0,54.0,91.0,0.59,4.0,6.0,0.67,13.0,19.0,0.68
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,Carleton,"Shobe,Patrick",Patrick,Shobe,6,6.0,1.5,1.5,0.17,0.0,0.17,0.1666666666666666,0.0,F,36.0,9.0,9.0,1.0,0.0,1.0,1.0,3.0,9.0,0.33,0.0,3.0,0.0,3.0,5.0,0.6
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,St. Scholastica,"Brown,Jayden",Jayden,Brown,24,24.666666666666668,9.38,4.04,1.29,0.75,0.29,1.7083333333333333,0.0,G,592.0,225.0,97.0,31.0,18.0,7.0,41.0,81.0,201.0,0.4,26.0,90.0,0.29,37.0,47.0,0.79
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,St. Scholastica,"Lyon,Jordan",Jordan,Lyon,0,,0.0,0.0,0.0,0.0,0.0,,0.0,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,St. Scholastica,"Karels,Kobe",Kobe,Karels,10,11.2,0.9,0.7,0.2,0.8,0.2,1.0,0.0,G,112.0,9.0,7.0,2.0,8.0,2.0,10.0,4.0,17.0,0.24,1.0,11.0,0.09,0.0,2.0,0.0
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,St. Scholastica,"Nelson,Koy",Koy,Nelson,24,30.541666666666668,14.75,3.25,2.29,0.96,0.13,1.875,0.0,G,733.0,354.0,78.0,55.0,23.0,3.0,45.0,135.0,284.0,0.48,35.0,109.0,0.32,49.0,71.0,0.69
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,St. Scholastica,"Penney,Kai",Kai,Penney,1,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,G,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,St. Scholastica,"Kloos,Hayden",Hayden,Kloos,23,22.652173913043477,5.83,4.26,0.74,0.78,0.7,0.7391304347826086,0.0,F,521.0,134.0,98.0,17.0,18.0,16.0,17.0,52.0,118.0,0.44,20.0,53.0,0.38,10.0,16.0,0.63
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,St. Scholastica,"Butler,Davion",Davion,Butler,24,31.75,15.33,3.42,3.21,1.92,0.08,2.7916666666666665,0.0,G,762.0,368.0,82.0,77.0,46.0,2.0,67.0,125.0,288.0,0.43,45.0,136.0,0.33,73.0,85.0,0.86
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,St. Scholastica,"Larsen,Owen",Owen,Larsen,9,8.88888888888889,0.89,0.89,0.33,0.33,0.11,0.4444444444444444,0.0,G,80.0,8.0,8.0,3.0,3.0,1.0,4.0,3.0,17.0,0.18,1.0,7.0,0.14,1.0,3.0,0.33
