conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,z_hitting_stats_hits,z_hitting_stats_runs,z_hitting_stats_runs_batted_in,z_hitting_stats_home_runs,z_hitting_stats_stolen_bases,z_hitting_stats_strikeouts,composite_score,rank,rating
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Bethel,Faith Tverberg,,,,14,0,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2,2,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0,0,"1,1",1.0,1,1,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,"1,1",0,0.0,0,0,11,0.0,0,0,0,0,0,,,,,,,,,-0.8235143885287108,-0.30430932636868485,-0.8373898821560363,-0.4298395888552872,-0.5634704671707017,-1.0528267047698043,-1.3776298043542727,202,46
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Hamline,J. Mahnke,,,,9,2,11,2,2,2,0,0,0,2,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0.357,2,14,0,0.0,0.182,0.182,1,0,0,0,0,0,0,0,0,1,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,3,"2,5",0.4,2,5,"2,8",0.25,2,8,"1,6",0.17,1,6,"0,1",0.0,0,1,0,0,0,0,"0,1","1,2","3,8","0,2",0.0,0,2,9,0.0,0,0,2,6,0,,,,,,,,,-0.8235143885287108,-0.7143946217960034,-0.6248800631194591,-0.4298395888552872,-0.5634704671707017,-0.4655276907089506,-1.378456050523882,203,46
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Saint Mary's,Grace Leis,,,,15,0,4,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.25,1,4,2,1.0,0.25,0.25,6,1,1,3,0,2,0,0,0,8,0.875,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,"0,1",0.0,0,1,"0,2",0.0,0,2,"0,1",0.0,0,1,0,0.0,0,0,0,0,0,0,0,0,"1,2",0,0.0,0,0,"0,1",0.0,0,1,1,2,0,,,,,,,,,-0.8871530349283536,-0.5093519740823442,-0.8373898821560363,-0.4298395888552872,-0.18278800677655474,-1.0528267047698043,-1.383625313161278,204,46
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,St. Scholastica,Anna Azure,,,,19,9,34,2,7,3,1,0,0,1,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0.229,8,35,0,0.0,0.206,0.235,10,2,2,0,0,0,0,0,0,14,0.857,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,8,8,"4,12",0.33,4,12,"4,17",0.24,4,17,"3,11",0.27,3,11,0,0.0,0,0,0,0,0,0,"0,5","1,1","7,18",0,0.0,0,0,16,0.0,0,0,0,7,0,,,,,,,,,-0.5053211565304969,-0.7143946217960034,-0.5186251536011705,-0.4298395888552872,-0.5634704671707017,0.12177132335190317,-1.3944087518176937,205,46
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,St. Scholastica,Jadyn Lind,,,,31,29,77,3,12,8,1,0,0,8,0,2,29,11,1,0,0,0,0,0,0,1,0,2,0,0.253,13,87,1,1.0,0.156,0.169,37,0,1,0,0,0,0,0,0,38,0.974,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,15,18,"2,24",0.08,2,24,"8,38",0.21,8,38,"6,25",0.24,6,25,"0,2",0.0,0,2,0,0,0,0,"5,22","3,4","14,41",1,0.0,0,0,"0,1",0.0,0,1,0,26,0,,,,,,,,,-0.18712792453228294,-0.6118732979391739,0.012649393990272406,-0.4298395888552872,-0.37312923697362826,3.2050911471713857,-1.4032811502259426,206,46
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,St. Olaf,Kyra Narum,,,,23,21,8,5,1,2,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0.3,1,10,0,0.0,0.125,0.125,8,39,3,0,0,0,0,2,0,50,0.94,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,2,"1,2",0.5,1,2,"1,3",0.33,1,3,"1,3",0.33,1,3,0,0.0,0,0,0,0,0,0,"0,2",0,"2,4",11,0.0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,-0.8871530349283536,-0.4068306502255145,-0.6248800631194591,-0.4298395888552872,-0.5634704671707017,-0.612352444224164,-1.4174104824239722,207,46
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Carleton,Genevieve Lyon,,,,9,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,1,1.0,1,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1,6.0,5.0,3.0,0.0,0.0,1.0,0.0,26.25,7.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.429,0,0,0,1,0,0.0,0,0,"0,1",0.0,0,1,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,"0,1",0,0.0,0,0,6,0.0,0,0,0,0,0,2.0,2.0,0.0,"2,3","2,5","1,2",0.0,"1,2",-0.9507916813279965,-0.6118732979391739,-0.8373898821560363,-0.4298395888552872,-0.5634704671707017,-1.0528267047698043,-1.4193195917958357,208,45
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Bethel,Kate Kurz,,,,9,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,"2,2",0,0.0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,-0.9507916813279965,-0.6118732979391739,-0.8373898821560363,-0.4298395888552872,-0.5634704671707017,-1.0528267047698043,-1.4193195917958357,209,45
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,St. Catherine,Sydney Colbert,,,,23,5,5,5,0,1,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0.0,0,6,1,1.0,0.0,0.0,4,0,0,0,0,0,0,0,0,4,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,1,"0,3",0.0,0,3,"0,4",0.0,0,4,"0,4",0.0,0,4,"0,1",0.0,0,1,0,0,0,0,"0,1","1,2","1,5",5,0.0,0,0,5,0.0,0,0,0,6,0,,,,,,,,,-0.9507916813279965,-0.4068306502255145,-0.7311349726377476,-0.4298395888552872,-0.37312923697362826,-0.7591771977393775,-1.4328792962125663,210,45
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,St. Scholastica,Lindsey Ewer,,,,23,13,11,2,2,2,1,1,0,2,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0.308,5,14,1,1.0,0.182,0.455,1,25,2,0,0,15,2,1,0,28,0.929,17,0.882,75.0,1.0,11.0,,9.0,0.0,2.0,0.0,0.0,0.0,55.0,62.0,50.0,35.0,14.0,8.0,5.0,4.0,6.36,228.0,283.0,10.0,8.0,0.0,3.0,9.0,0.0,0.0,3.0,0.329,0,1,4,3,"1,5",0.2,1,5,"2,11",0.18,2,11,"2,7",0.29,2,7,0,0.0,0,0,0,0,0,0,"1,1","1,1","3,12","0,1",0.0,0,1,0,0.0,0,0,1,8,0,62.0,77.0,0.0,"3,4","3,12","1,3",0.0,"1,5",-0.8235143885287108,-0.7143946217960034,-0.6248800631194591,-0.4298395888552872,-0.37312923697362826,-0.612352444224164,-1.44515051415326,211,45
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Concordia,Gabriella Castro,,,,10,2,11,3,1,1,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0.167,1,12,1,1.0,0.091,0.091,1,0,1,0,0,0,0,0,0,2,0.5,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6,2,"0,3",0.0,0,3,"1,5",0.2,1,5,"1,4",0.25,1,4,0,0.0,0,0,0,0,0,0,"0,3","1,1","2,5","0,1",0.0,0,1,2,0.0,0,0,1,4,0,,,,,,,,,-0.8871530349283536,-0.6118732979391739,-0.7311349726377476,-0.4298395888552872,-0.37312923697362826,-0.7591771977393775,-1.476713167458244,212,45
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Concordia,Halle Mattern,,,,13,8,21,4,3,1,1,0,0,3,0,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0.25,4,24,2,0.5,0.143,0.19,12,25,1,0,0,0,0,1,0,38,0.974,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,10,"2,8",0.25,2,8,"2,13",0.15,2,13,"0,4",0.0,0,4,0,0.0,0,0,0,0,0,0,"0,4","0,1","5,14","0,1",0.0,0,1,3,0.0,0,0,0,5,0,,,,,,,,,-0.759875742129068,-0.5093519740823442,-0.7311349726377476,-0.4298395888552872,-0.37312923697362826,-0.17187818367852373,-1.476798065048112,213,45
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Augsburg,Teron Ormond-Miller,,,,32,23,13,3,2,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0.154,2,13,1,1.0,0.154,0.154,12,0,2,0,0,0,0,0,0,14,0.857,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,7,1,"1,4",0.25,1,4,"1,5",0.2,1,5,"1,3",0.33,1,3,"0,1",0.0,0,1,0,0,0,0,"1,5","0,1","3,5",1,0.0,0,0,"0,1",0.0,0,1,1,2,0,,,,,,,,,-0.8235143885287108,-0.6118732979391739,-0.8373898821560363,-0.4298395888552872,-0.37312923697362826,-0.7591771977393775,-1.5022829253294316,214,45
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Concordia,Kate Gulbranson,,,,19,19,39,2,5,3,2,0,0,6,0,0,10,6,0,1,2,0,0,0,0,0,0,1,0,0.244,7,47,1,0.0,0.128,0.179,78,8,1,6,0,27,1,0,0,87,0.989,28,0.964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,15,11,"2,15",0.13,2,15,"3,19",0.16,3,19,"3,14",0.21,3,14,"0,2",0.0,0,2,0,0,0,0,"3,11","1,2","7,22","0,1",0.0,0,1,0,0.0,0,0,2,15,0,,,,,,,,,-0.6325984493297825,-0.7143946217960034,-0.5186251536011705,-0.4298395888552872,-0.5634704671707017,0.4154208303823301,-1.5295050289033507,215,45
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Gustavus,Megan Sherwood,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,2,1,1,0,0,3,0,0,0,4,0.75,3,1.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.1,19.0,11.0,9.0,10.0,3.0,0.0,0.0,7.45,46.0,58.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.261,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,6.0,13.0,0.0,"1,1","2,4","0,1",0.0,"2,2",-0.9507916813279965,-0.9194372695096628,-0.8373898821560363,-0.4298395888552872,-0.5634704671707017,-1.0528267047698043,-1.5300426215612117,216,44
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Macalester,Paige Schultz,,,,19,4,11,1,3,2,1,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.333,4,12,0,0.0,0.273,0.364,1,7,0,0,0,9,1,0,0,8,1.0,10,0.9,31.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,28.2,19.0,16.0,13.0,18.0,6.0,0.0,1.0,3.91,120.0,136.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,6.0,0.258,0,0,4,0,"3,7",0.43,3,7,"3,7",0.43,3,7,"2,5",0.4,2,5,0,0.0,0,0,0,0,0,0,0,"0,1","3,7","1,1",1.0,1,1,1,0.0,0,0,0,2,0,23.0,43.0,0.0,"1,1","1,1","0,2",0.0,"0,1",-0.759875742129068,-0.8169159456528331,-0.6248800631194591,-0.4298395888552872,-0.5634704671707017,-0.4655276907089506,-1.534443175618371,217,44
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Gustavus,Kiah Helget,,,,10,3,8,4,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0.125,1,9,0,0.0,0.125,0.125,7,6,2,0,0,0,0,0,0,15,0.867,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,6,-1,"2,5",0.4,2,5,"2,4",0.5,2,4,"1,1",1.0,1,1,"0,2",0.0,0,2,0,0,0,0,"0,0",0,"4,5",0,0.0,0,0,5,0.0,0,0,1,-1,0,,,,,,,,,-0.8871530349283536,-0.5093519740823442,-0.8373898821560363,-0.4298395888552872,-0.5634704671707017,-0.7591771977393775,-1.5565599526856073,218,44
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Carleton,Ella Collins,,,,13,6,22,1,3,2,0,0,0,2,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0.208,3,25,0,0.0,0.136,0.136,3,4,0,0,0,0,0,0,0,7,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,12,2,"1,7",0.14,1,7,"1,13",0.08,1,13,"1,7",0.14,1,7,"0,2",0.0,0,2,0,0,0,0,"3,8","1,2","5,13",39,0.0,0,0,10,0.0,0,0,4,8,0,,,,,,,,,-0.759875742129068,-0.8169159456528331,-0.6248800631194591,-0.4298395888552872,-0.5634704671707017,-0.31870293719373716,-1.5638081263214136,219,44
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Bethel,Hannah Bock,,,,9,4,9,0,2,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.3,2,10,0,0.0,0.222,0.222,19,3,1,5,0,7,1,0,0,23,0.957,8,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,"1,2",0.5,1,2,"1,5",0.2,1,5,"1,3",0.33,1,3,0,0.0,0,0,0,0,0,0,"1,4",0,"1,5",4,0.0,0,0,44,0.0,0,0,0,3,0,,,,,,,,,-0.8235143885287108,-0.9194372695096628,-0.8373898821560363,-0.4298395888552872,-0.5634704671707017,-0.4655276907089506,-1.5670267059805514,220,44
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Carleton,Becca Madsen,,,,18,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0,0.0,1.0,1.0,1,6,0,0,0,15,3,0,0,7,1.0,18,0.833,48.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,35.0,31.0,17.0,19.0,18.0,7.0,0.0,2.0,3.4,151.0,179.0,1.0,7.0,0.0,0.0,2.0,0.0,0.0,2.0,0.318,0,0,0,0,"1,1",1.0,1,1,"1,1",1.0,1,1,"0,0",0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,"1,1",0,0.0,0,0,0,0.0,0,0,0,0,0,50.0,33.0,0.0,"1,2","1,3","1,3",0.0,"1,2",-0.8871530349283536,-0.7143946217960034,-0.8373898821560363,-0.4298395888552872,-0.5634704671707017,-1.0528267047698043,-1.5798471103649856,221,44
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Macalester,Kara Jensen,,,,9,0,8,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.125,2,8,0,0.0,0.125,0.25,4,1,0,0,0,1,0,0,0,5,1.0,1,1.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.2,3.0,3.0,3.0,1.0,0.0,0.0,1.0,3.15,29.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.276,2,0,0,2,"0,1",0.0,0,1,"0,4",0.0,0,4,"0,3",0.0,0,3,0,0.0,0,0,0,0,0,0,"1,2","0,1","0,4",0,0.0,0,0,6,0.0,0,0,0,2,0,6.0,12.0,0.0,"2,6","0,1","2,5",0.0,"0,1",-0.8871530349283536,-0.9194372695096628,-0.8373898821560363,-0.4298395888552872,-0.5634704671707017,-0.4655276907089506,-1.6013915750363583,222,44
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Carleton,Mia Salardino,,,,23,6,18,2,1,1,0,0,0,2,0,0,3,1,0,0,3,0,0,0,0,0,0,0,0,0.15,1,23,0,0.0,0.056,0.056,3,0,0,0,0,0,0,0,0,3,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,11,6,"0,6",0.0,0,6,"1,7",0.14,1,7,"0,4",0.0,0,4,"0,1",0.0,0,1,0,0,0,0,"0,5",0,"5,11",0,0.0,0,0,5,0.0,0,0,4,5,0,,,,,,,,,-0.8871530349283536,-0.7143946217960034,-0.7311349726377476,-0.4298395888552872,-0.5634704671707017,-0.612352444224164,-1.6041890167631405,223,44
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Concordia,Gabby Brown,,,,15,11,30,2,6,2,2,0,0,3,0,0,12,5,0,0,1,0,0,0,0,0,0,0,0,0.273,8,34,0,0.0,0.2,0.267,84,2,0,0,0,0,0,1,0,86,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,4,7,"1,11",0.09,1,11,"3,14",0.21,3,14,"1,7",0.14,1,7,"1,2",0.5,1,2,0,0,0,0,"5,9",0,"5,15",0,0.0,0,0,12,0.0,0,0,1,8,0,,,,,,,,,-0.5689598029301397,-0.7143946217960034,-0.6248800631194591,-0.4298395888552872,-0.5634704671707017,0.7090703374127569,-1.6138046881806236,224,43
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Concordia,Morgan Guggisberg,,,,10,1,11,2,2,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0.182,2,11,0,0.0,0.182,0.182,3,0,0,0,0,0,0,0,0,3,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,4,"0,2",0.0,0,2,"0,3",0.0,0,3,"0,2",0.0,0,2,"0,1",0.0,0,1,0,0,0,0,"0,5",0,"0,3",0,0.0,0,0,44,0.0,0,0,0,2,0,,,,,,,,,-0.8235143885287108,-0.7143946217960034,-0.8373898821560363,-0.4298395888552872,-0.5634704671707017,-0.612352444224164,-1.629758774634328,225,43
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,St. Catherine,Ann Swigart,,,,17,9,28,2,4,1,2,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0.226,6,31,0,0.0,0.143,0.214,51,2,0,0,0,0,0,1,0,53,1.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,7,9,"0,7",0.0,0,7,"3,17",0.18,3,17,"2,12",0.17,2,12,"0,4",0.0,0,4,0,0,0,0,"2,9","1,4","6,17",7,0.0,0,0,11,0.0,0,0,3,8,0,,,,,,,,,-0.6962370957294253,-0.7143946217960034,-0.7311349726377476,-0.4298395888552872,-0.5634704671707017,0.12177132335190317,-1.6364642067589972,226,43
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Carleton,Sydney Trentman,,,,23,18,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,2,0,0.0,0.5,0.5,22,17,0,0,0,18,3,1,0,39,1.0,21,0.857,108.0,1.0,17.0,3.0,10.0,0.0,4.0,2.0,0.0,0.0,88.1,72.0,56.0,37.0,59.0,23.0,7.0,4.0,4.44,370.0,423.0,13.0,4.0,0.0,6.0,6.0,0.0,0.0,16.0,0.292,0,0,0,0,"1,1",1.0,1,1,"1,1",1.0,1,1,0,0.0,0,0,0,0.0,0,0,0,0,0,0,"0,1",0,"1,1",0,0.0,0,0,0,0.0,0,0,0,0,0,129.0,73.0,0.0,"2,7","5,13","2,4",0.0,"5,10",-0.8871530349283536,-0.8169159456528331,-0.8373898821560363,-0.4298395888552872,-0.5634704671707017,-0.9060019512545909,-1.6502205906107603,227,43
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,St. Catherine,Hannah Bernier,,,,17,8,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1,4,0,0.0,0.25,0.25,2,10,1,0,0,19,1,0,0,13,0.923,20,0.95,73.0,1.0,8.0,3.0,5.0,0.0,3.0,2.0,0.0,0.0,49.2,50.0,39.0,18.0,26.0,15.0,2.0,5.0,5.5,217.0,247.0,2.0,4.0,0.0,4.0,4.0,0.0,0.0,5.0,0.336,0,1,1,1,"0,1",0.0,0,1,"0,2",0.0,0,2,"0,2",0.0,0,2,0,0.0,0,0,0,0,0,0,"1,1","0,1","1,2",0,0.0,0,0,11,0.0,0,0,0,0,0,64.0,53.0,0.0,"2,2","2,12","1,5",0.0,"0,4",-0.8871530349283536,-0.8169159456528331,-0.8373898821560363,-0.4298395888552872,-0.5634704671707017,-0.9060019512545909,-1.6502205906107603,228,43
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,softball,Augsburg,Zoe Adkins,,,,19,15,7,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.286,2,7,0,0.0,0.286,0.286,4,19,2,0,0,36,3,1,0,25,0.92,39,0.923,142.0,1.0,15.0,4.0,10.0,0.0,6.0,3.0,0.0,0.0,68.0,110.0,85.0,36.0,18.0,34.0,8.0,3.0,8.75,348.0,395.0,20.0,4.0,0.0,1.0,6.0,0.0,0.0,6.0,0.408,0,1,2,2,"2,5",0.4,2,5,"1,4",0.25,1,4,"1,4",0.25,1,4,0,0.0,0,0,0,0,0,0,0,"0,2","2,4",2,0.0,0,0,0,0.0,0,0,0,2,0,74.0,98.0,0.0,"4,6","8,23","1,2",0.0,"8,14",-0.8235143885287108,-0.9194372695096628,-0.8373898821560363,-0.4298395888552872,-0.5634704671707017,-0.9060019512545909,-1.6530459323137066,229,43
