conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,z_shot_stats_goals,z_shot_stats_assists,z_shot_stats_points,z_shot_stats_shots_on_goal,z_caution_stats_yellow_cards,z_caution_stats_red_cards,composite_score,global_rank,rating
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wsoc,Mount Holyoke,Kendal Drezins,0,,2.0,12,2,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.17,0.0,0.08,0.0,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,437:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.4633678710304313,0.1597576150186877,-0.3293839525913005,-0.5946806175223812,-0.3816427271025709,-0.07834215231130172,-0.6124591608458302,6834,51
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wsoc,Illinois Wesleyan,"Shackelford, Alexis",0,,9.0,19,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,,421:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.4633678710304313,0.1597576150186877,-0.3293839525913005,-0.5946806175223812,-0.3816427271025709,-0.07834215231130172,-0.6124591608458302,6835,51
oac,Ohio Athletic Conference (OAC),2025-26,wsoc,Mount Union,"Eddy, Blake",0,,20.0,17,17,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,,1507:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.4633678710304313,0.1597576150186877,-0.3293839525913005,-0.5946806175223812,-0.3816427271025709,-0.07834215231130172,-0.6124591608458302,6836,51
arc,American Rivers Conference (ARC),2025-26,wsoc,Luther,"Tanas, Vera",0,,11.0,14,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,,277:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.4633678710304313,0.1597576150186877,-0.3293839525913005,-0.5946806175223812,-0.3816427271025709,-0.07834215231130172,-0.6124591608458302,6837,51
e8,Empire 8 (E8),2025-26,wsoc,Nazareth,"Perez, Mikayla",0,,12.0,15,9,0.0,0.0,9.0,15.0,1.0,1.0,0.0,0.0,0.0,1.0,0.6,0.07,0.0,0.067,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.6,0.07,0.0,0.0,0.0,,938:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.4633678710304313,0.1597576150186877,-0.3293839525913005,0.6186262226033394,1.2924342660160681,-0.07834215231130172,-0.6209093417884818,6838,51
centennial_conference,Centennial Conference,2025-26,wsoc,Haverford,"Daulerio, Olivia",0,,7.0,15,9,0.0,0.0,9.0,18.0,1.0,1.0,0.0,0.0,0.0,1.2,0.6,0.07,0.0,0.067,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.47,0.07,0.0,0.0,0.0,,987:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.4633678710304313,0.1597576150186877,-0.3293839525913005,0.6186262226033394,1.2924342660160681,-0.07834215231130172,-0.6209093417884818,6839,51
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wsoc,La Verne,"Kolesar, Kailey",0,,7.0,17,13,0.0,0.0,9.0,16.0,1.0,1.0,0.0,0.0,0.0,0.94,0.53,0.06,0.0,0.059,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.53,0.06,0.0,0.0,0.0,,943:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.4633678710304313,0.1597576150186877,-0.3293839525913005,0.6186262226033394,1.2924342660160681,-0.07834215231130172,-0.6209093417884818,6840,51
landmark_conference,Landmark Conference,2025-26,wsoc,Susquehanna,"Dalessio, Kim",0,,24.0,21,6,0.0,0.0,4.0,13.0,2.0,0.0,1.0,0.0,0.0,0.62,0.19,0.1,0.048,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.048,3.0,0.0,1.0,0.0,0.14,0.05,0.0,0.0,0.0,,923:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.012915080021922305,-0.48952120200813487,-0.14753334504406548,-0.055433133022060925,1.2924342660160681,-0.07834215231130172,-0.6324681685407642,6841,51
lec,Little East Conference (LEC),2025-26,wsoc,Western Connecticut,Olga Mayen,0,,20.0,20,20,0.0,0.0,4.0,8.0,2.0,0.0,1.0,0.0,0.0,0.4,0.2,0.1,0.05,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.25,0.05,0.0,0.0,0.0,,1563:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.012915080021922305,-0.48952120200813487,-0.14753334504406548,-0.055433133022060925,1.2924342660160681,-0.07834215231130172,-0.6324681685407642,6842,51
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,wsoc,Macalester,"Birkey, Abbey",0,,21.0,18,18,0.0,0.0,4.0,7.0,2.0,0.0,1.0,0.0,0.0,0.39,0.22,0.11,0.056,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.056,4.0,0.0,1.0,0.0,0.22,0.06,0.0,0.0,0.0,,1358:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.012915080021922305,-0.48952120200813487,-0.14753334504406548,-0.055433133022060925,1.2924342660160681,-0.07834215231130172,-0.6324681685407642,6843,51
ll,Liberty League (LL),2025-26,wsoc,Vassar,"Arban, Anna",0,,5.0,19,13,0.0,0.0,4.0,6.0,2.0,0.0,1.0,0.0,0.0,0.32,0.21,0.11,0.053,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,0.32,0.05,0.0,0.0,0.0,,1229:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.012915080021922305,-0.48952120200813487,-0.14753334504406548,-0.055433133022060925,1.2924342660160681,-0.07834215231130172,-0.6324681685407642,6844,51
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wsoc,Calvin,"Glowicki, Lexi",0,,16.0,10,0,0.0,0.0,4.0,8.0,2.0,0.0,1.0,0.0,0.0,0.8,0.4,0.2,0.1,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.3,0.1,0.0,0.0,0.0,,251:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.012915080021922305,-0.48952120200813487,-0.14753334504406548,-0.055433133022060925,1.2924342660160681,-0.07834215231130172,-0.6324681685407642,6845,51
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wsoc,Adrian,"Jagodzinski, Gracie",0,,17.0,15,1,0.0,0.0,4.0,11.0,2.0,0.0,1.0,0.0,0.0,0.73,0.27,0.13,0.067,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.13,0.07,0.0,0.0,0.0,,485:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.012915080021922305,-0.48952120200813487,-0.14753334504406548,-0.055433133022060925,1.2924342660160681,-0.07834215231130172,-0.6324681685407642,6846,51
usa_south_athletic_confe,USA South Athletic Conference,2025-26,wsoc,Pfeiffer,"Gudino, Abbie",0,,30.0,12,10,0.0,0.0,4.0,9.0,2.0,0.0,1.0,0.0,0.0,0.75,0.33,0.17,0.083,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,1.0,0.08,0.0,0.0,0.0,,882:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.012915080021922305,-0.48952120200813487,-0.14753334504406548,-0.055433133022060925,1.2924342660160681,-0.07834215231130172,-0.6324681685407642,6847,51
ncac,North Coast Athletic Conference (NCAC),2025-26,wsoc,Oberlin,"Steinhauer, Zoe",0,,28.0,14,14,0.0,0.0,4.0,6.0,2.0,0.0,1.0,0.0,0.0,0.43,0.29,0.14,0.071,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,0.43,0.07,0.0,0.0,0.0,,1158:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.012915080021922305,-0.48952120200813487,-0.14753334504406548,-0.055433133022060925,1.2924342660160681,-0.07834215231130172,-0.6324681685407642,6848,50
e8,Empire 8 (E8),2025-26,wsoc,Hartwick,Nelle Slavitsky,0,,7.0,19,19,0.0,0.0,4.0,10.0,2.0,0.0,1.0,0.0,0.0,0.53,0.21,0.11,0.053,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.053,12.0,0.0,1.0,0.0,0.63,0.05,0.0,0.0,0.0,,1545:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.012915080021922305,-0.48952120200813487,-0.14753334504406548,-0.055433133022060925,1.2924342660160681,-0.07834215231130172,-0.6324681685407642,6849,50
saa,Southern Athletic Association (SAA),2025-26,wsoc,Trinity,"Berbers, Noёlia",0,,28.0,6,0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,1.17,0.83,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,74:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.4633678710304313,-0.48952120200813487,-0.5112345601385355,0.07937873810301917,-0.3816427271025709,-0.07834215231130172,-0.6356627321535544,6850,50
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wsoc,Berea,"Russell, Allison",0,,10.0,6,0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.83,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,109:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.4633678710304313,-0.48952120200813487,-0.5112345601385355,0.07937873810301917,-0.3816427271025709,-0.07834215231130172,-0.6356627321535544,6851,50
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wsoc,Bluffton,"Lawler, Reece",0,,4.0,18,12,0.0,0.0,13.0,35.0,2.0,0.0,1.0,0.0,0.0,1.94,0.72,0.11,0.056,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,2.0,0.0,1.22,0.11,0.0,0.0,0.0,,1090:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.012915080021922305,-0.48952120200813487,-0.14753334504406548,1.1578737071036598,2.966511259134707,-0.07834215231130172,-0.640918349483416,6852,50
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wsoc,Carthage,"Lanier, Maya",0,,27.0,8,4,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.25,0.25,0.13,0.0,0.125,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.13,0.13,0.0,0.0,0.0,,391:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.4633678710304313,0.1597576150186877,-0.3293839525913005,-0.3250568752722211,1.2924342660160681,-0.07834215231130172,-0.6477167690908752,6853,50
njac,New Jersey Athletic Conference (NJAC),2025-26,wsoc,Rutgers-Newark,"Young, J'nyyah",0,,2.0,15,15,0.0,0.0,8.0,8.0,1.0,1.0,0.0,0.0,0.0,0.53,0.53,0.07,0.0,0.067,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.53,0.07,0.0,0.0,0.0,,1228:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.4633678710304313,0.1597576150186877,-0.3293839525913005,0.4838143514782594,1.2924342660160681,-0.07834215231130172,-0.6478717160134978,6854,50
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wsoc,Northwestern,"Holter, Britta",0,,9.0,23,23,0.0,0.0,8.0,11.0,1.0,1.0,0.0,0.0,0.0,0.48,0.35,0.04,0.0,0.043,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.43,0.04,0.0,0.0,0.0,,2012:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.4633678710304313,0.1597576150186877,-0.3293839525913005,0.4838143514782594,1.2924342660160681,-0.07834215231130172,-0.6478717160134978,6855,50
landmark_conference,Landmark Conference,2025-26,wsoc,Susquehanna,"Patterson, Ella",0,,25.0,6,0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,77:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.4633678710304313,-0.48952120200813487,-0.5112345601385355,-0.055433133022060925,-0.3816427271025709,-0.07834215231130172,-0.651840156688564,6856,50
odac,Old Dominion Athletic Conference (ODAC),2025-26,wsoc,Randolph-Macon College,"Brokaw, Lauren",0,,23.0,6,6,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,1.5,0.67,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,,363:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.4633678710304313,-0.48952120200813487,-0.5112345601385355,-0.055433133022060925,-0.3816427271025709,-0.07834215231130172,-0.651840156688564,6857,50
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wsoc,North Central,"Sherman, Ashlynn",0,,27.0,6,6,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.33,0.17,0.17,0.0,0.167,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.67,0.33,0.0,0.0,0.0,,431:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.4633678710304313,0.1597576150186877,-0.3293839525913005,-0.4598687463973012,2.966511259134707,-0.07834215231130172,-0.6526319307338436,6858,50
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wsoc,La Verne,"Sewell, Megan",0,,24.0,15,11,0.0,0.0,3.0,5.0,2.0,0.0,1.0,0.0,0.0,0.33,0.2,0.13,0.067,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.067,5.0,0.0,1.0,0.0,0.33,0.07,0.0,0.0,0.0,,847:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.012915080021922305,-0.48952120200813487,-0.14753334504406548,-0.19024500414714102,1.2924342660160681,-0.07834215231130172,-0.6594305427657802,6859,50
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,wsoc,Saint Benedict,"Smith, Olivia",0,,23.0,18,0,0.0,0.0,3.0,5.0,2.0,0.0,1.0,1.0,1.0,0.28,0.17,0.11,0.056,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.11,0.06,0.0,0.0,0.0,,403:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.012915080021922305,-0.48952120200813487,-0.14753334504406548,-0.19024500414714102,1.2924342660160681,-0.07834215231130172,-0.6594305427657802,6860,50
usa_south_athletic_confe,USA South Athletic Conference,2025-26,wsoc,Pfeiffer,"Browning, Corinne",0,,9.0,15,10,0.0,0.0,3.0,8.0,2.0,0.0,1.0,0.0,0.0,0.53,0.2,0.13,0.067,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.73,0.07,0.0,0.0,0.0,,625:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.012915080021922305,-0.48952120200813487,-0.14753334504406548,-0.19024500414714102,1.2924342660160681,-0.07834215231130172,-0.6594305427657802,6861,50
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,wsoc,Transylvania,"Mooser, Ginger",0,,10.0,15,4,0.0,0.0,3.0,7.0,2.0,0.0,1.0,0.0,0.0,0.47,0.2,0.13,0.067,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.2,0.07,0.0,0.0,0.0,,505:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.012915080021922305,-0.48952120200813487,-0.14753334504406548,-0.19024500414714102,1.2924342660160681,-0.07834215231130172,-0.6594305427657802,6862,50
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wsoc,Penn State Abington,"Schmitt, Madison",0,,8.0,13,4,0.0,0.0,3.0,7.0,2.0,0.0,1.0,0.0,0.0,0.54,0.23,0.15,0.077,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.08,0.08,0.0,0.0,0.0,,465:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.012915080021922305,-0.48952120200813487,-0.14753334504406548,-0.19024500414714102,1.2924342660160681,-0.07834215231130172,-0.6594305427657802,6863,50
saa,Southern Athletic Association (SAA),2025-26,wsoc,Rhodes,"Stanley, Kat",0,,35.0,19,11,0.0,0.0,3.0,8.0,2.0,0.0,1.0,0.0,0.0,0.42,0.16,0.11,0.053,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.37,0.05,0.0,0.0,0.0,,881:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.012915080021922305,-0.48952120200813487,-0.14753334504406548,-0.19024500414714102,1.2924342660160681,-0.07834215231130172,-0.6594305427657802,6864,50
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wsoc,Penn State Abington,"Strange, Kyrsten",0,,15.0,18,18,0.0,0.0,3.0,5.0,2.0,0.0,1.0,1.0,0.0,0.28,0.17,0.11,0.056,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.056,7.0,0.0,1.0,0.0,0.39,0.06,0.0,0.0,0.0,,1542:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.012915080021922305,-0.48952120200813487,-0.14753334504406548,-0.19024500414714102,1.2924342660160681,-0.07834215231130172,-0.6594305427657802,6865,50
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wsoc,Whittier,"Bays, Logan",0,,4.0,15,5,0.0,0.0,3.0,5.0,2.0,0.0,1.0,0.0,0.0,0.33,0.2,0.13,0.067,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.067,2.0,0.0,1.0,0.0,0.13,0.07,0.0,0.0,0.0,,575:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.012915080021922305,-0.48952120200813487,-0.14753334504406548,-0.19024500414714102,1.2924342660160681,-0.07834215231130172,-0.6594305427657802,6866,50
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wsoc,Augustana,"Allis, Paige",0,,23.0,11,1,0.0,0.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.27,0.27,0.18,0.091,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.18,0.09,0.0,0.0,0.0,,290:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.012915080021922305,-0.48952120200813487,-0.14753334504406548,-0.19024500414714102,1.2924342660160681,-0.07834215231130172,-0.6594305427657802,6867,50
ccc,The Commonwealth Coast Conference (CCC),2025-26,wsoc,Western New England University,"Estrada Rangel, Natalia",0,,9.0,12,2,0.0,0.0,3.0,9.0,2.0,0.0,1.0,0.0,0.0,0.75,0.25,0.17,0.083,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,1.33,0.08,0.0,0.0,0.0,,380:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.012915080021922305,-0.48952120200813487,-0.14753334504406548,-0.19024500414714102,1.2924342660160681,-0.07834215231130172,-0.6594305427657802,6868,50
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wsoc,Calvin,"Shaffer, Emma",0,,9.0,17,0,0.0,0.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.18,0.18,0.12,0.059,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.29,0.06,0.0,0.0,0.0,,322:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.012915080021922305,-0.48952120200813487,-0.14753334504406548,-0.19024500414714102,1.2924342660160681,-0.07834215231130172,-0.6594305427657802,6869,50
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,wsoc,Lakeland,"Neils, Ava",0,,16.0,17,17,0.0,0.0,3.0,4.0,2.0,0.0,1.0,0.0,0.0,0.24,0.18,0.12,0.059,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.59,0.06,0.0,0.0,0.0,,1504:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.012915080021922305,-0.48952120200813487,-0.14753334504406548,-0.19024500414714102,1.2924342660160681,-0.07834215231130172,-0.6594305427657802,6870,50
miac,Minnesota Intercollegiate Athletic Conference (MIAC),2025-26,wsoc,Augsburg,"Camp, Kaidin",0,,7.0,17,0,0.0,0.0,3.0,8.0,2.0,0.0,1.0,0.0,0.0,0.47,0.18,0.12,0.059,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,0.35,0.06,0.0,0.0,0.0,,294:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.012915080021922305,-0.48952120200813487,-0.14753334504406548,-0.19024500414714102,1.2924342660160681,-0.07834215231130172,-0.6594305427657802,6871,50
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,wsoc,Wisconsin Lutheran,"O'Neil, Teagan",0,,8.0,17,16,0.0,0.0,3.0,6.0,2.0,0.0,1.0,0.0,0.0,0.35,0.18,0.12,0.059,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.059,5.0,0.0,1.0,0.0,0.29,0.06,0.0,0.0,0.0,,923:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.012915080021922305,-0.48952120200813487,-0.14753334504406548,-0.19024500414714102,1.2924342660160681,-0.07834215231130172,-0.6594305427657802,6872,50
arc,American Rivers Conference (ARC),2025-26,wsoc,Luther,"Anderson, Riley",0,,27.0,17,17,0.0,0.0,12.0,31.0,2.0,0.0,1.0,0.0,0.0,1.82,0.71,0.12,0.059,0.0,11.0,0.0,0.0,0.0,1.0,0.0,1.0,0.059,26.0,0.0,2.0,0.0,1.53,0.12,0.0,0.0,0.0,,1422:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.012915080021922305,-0.48952120200813487,-0.14753334504406548,1.0230618359785797,2.966511259134707,-0.07834215231130172,-0.667880723708432,6873,50
nwc,Northwest Conference (NWC),2025-26,wsoc,Willamette,"Guarneros, Wendy",0,,20.0,6,5,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,,459:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.4633678710304313,-0.48952120200813487,-0.5112345601385355,-0.19024500414714102,-0.3816427271025709,-0.07834215231130172,-0.6680175812235736,6874,50
uaa,University Athletic Association (UAA),2025-26,wsoc,Washington St. Louis,"Simon, Lauren",0,,14.0,6,0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,135:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.4633678710304313,-0.48952120200813487,-0.5112345601385355,-0.19024500414714102,-0.3816427271025709,-0.07834215231130172,-0.6680175812235736,6875,50
mac,Middle Atlantic Conferences (MAC),2025-26,wsoc,FDU - Florham,"Oberman, Georgia",0,,11.0,18,18,0.0,0.0,7.0,14.0,1.0,1.0,0.0,0.0,0.0,0.78,0.39,0.06,0.0,0.056,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.56,0.06,0.0,0.0,0.0,,1256:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.4633678710304313,0.1597576150186877,-0.3293839525913005,0.3490024803531793,1.2924342660160681,-0.07834215231130172,-0.6748340902385138,6876,50
nescac,New England Small College Athletic Conference (NESCAC),2025-26,wsoc,Tufts,"Rogers, Maggie",0,,14.0,23,23,0.0,0.0,7.0,14.0,1.0,1.0,0.0,0.0,0.0,0.61,0.3,0.04,0.0,0.043,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.3,0.04,0.0,0.0,0.0,,1966:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.4633678710304313,0.1597576150186877,-0.3293839525913005,0.3490024803531793,1.2924342660160681,-0.07834215231130172,-0.6748340902385138,6877,50
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wsoc,Hope,"Schreiber, Jenna",0,,23.0,19,18,0.0,0.0,7.0,29.0,1.0,1.0,0.0,0.0,0.0,1.53,0.37,0.05,0.0,0.053,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0,0.0,1.0,0.05,0.0,0.0,0.0,,1102:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,-0.4633678710304313,0.1597576150186877,-0.3293839525913005,0.3490024803531793,1.2924342660160681,-0.07834215231130172,-0.6748340902385138,6878,50
